EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-12800719	RWI-Ada-11 = AE 1963, 00011 = AE 2005, +01535 = AE 2005, +01548	Cilicia	Adana	77	77	77	77	Augusti/Augustae;  ordo senatorius;  tituli honorarii;  tria nomina;  viri	[I]mperatorib[us Vespasiano Caesari p(atri) p(atriae)] / [A]ug(usto) VIII et Tit[o Vespasiano Caesari Aug(usto) V]I co(n)s(ulibus) / [c]ensoribus et [Domitiano Caesari dedicavit] / [L(ucius)] Octavius M[emor leg(atus) Aug(usti) pr(o) pr(aetore) co(n)s(ul) des(ignatus)]	mperatorib ug VIII et TitI cos ensoribus et Octavius M	Imperatoribus Vespasiano Caesari patri patriae Augusto VIII et Tito Vespasiano Caesari Augusto VI consulibus censoribus et Domitiano Caesari dedicavit Lucius Octavius Memor legatus Augusti pro praetore consul designatus			36.9936175	35.3258349			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD017047			77 to 77
EDCS-78300571	AE 1915, 00051 = SEG-20, 00090	Cilicia	Adanda / Lamos	260	268	260	268	Augusti/Augustae;  tituli honorarii;  tria nomina;  viri	Αὐτοκράτορι Καίσαρι Πουβλίῳ Λικιννίῳ / Γαλλιηνῷ εὐσεβεῖ Σεβαστῷ / ἐπὶ Οὐοκωνίου Ζήνωνος τοῦ διασημοτάτου / ἡγεμόνος ἐπὶ παιδείας τοῦ Σεβαστοῦ καὶ Σωτῆρος / τὸ ἔργον κατεσκεύασεν ἡ πόλις ἐκ τῶν ἰδίων / προνοίᾳ καὶ προστασίᾳ Μ Αὐρ Ταριανοῦ Ταμαννιος / τοῦ ἀξιολογωτάτου λογιστοῦ καὶ καὶ κτίστου τῆς ἰδίας πατρίδος	Αὐτοκράτορι Καίσαρι Πουβλίῳ Λικιννίῳ Γαλλιηνῷ εὐσεβεῖ Σεβαστῷ ἐπὶ Οὐοκωνίου Ζήνωνος τοῦ διασημοτάτου ἡγεμόνος ἐπὶ παιδείας τοῦ Σεβαστοῦ καὶ Σωτῆρος τὸ ἔργον κατεσκεύασεν ἡ πόλις ἐκ τῶν ἰδίων προνοίᾳ καὶ προστασίᾳ Μ Αὐρ Ταριανοῦ Ταμαννιος τοῦ ἀξιολογωτάτου λογιστοῦ καὶ καὶ κτίστου τῆς ἰδίας πατρίδος	Αὐτοκράτορι Καίσαρι Πουβλίῳ Λικιννίῳ Γαλλιηνῷ εὐσεβεῖ Σεβαστῷ ἐπὶ Οὐοκωνίου Ζήνωνος τοῦ διασημοτάτου ἡγεμόνος ἐπὶ παιδείας τοῦ Σεβαστοῦ καὶ Σωτῆρος τὸ ἔργον κατεσκεύασεν ἡ πόλις ἐκ τῶν ἰδίων προνοίᾳ καὶ προστασίᾳ Μ Αὐρ Ταριανοῦ Ταμαννιος τοῦ ἀξιολογωτάτου λογιστοῦ καὶ καὶ κτίστου τῆς ἰδίας πατρίδος	lapis		36.2176967	32.449544			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P286755;1ae1915-12			260 to 268
EDCS-29900089	CIL 03, 13625 (p 2316,7) = AE 1898, 00059 = AE 2014, +01364	Cilicia	Akkale	119	120	119	120	Augusti/Augustae;  miliaria;  ordo senatorius;  tituli sacri;  tria nomina;  viri	Imp(erator) Caesar / divi Traiani / Parthici f(ilius) divi / Nervae nepos / Traianus Hadria/nus Aug(ustus) pont(ifex) max(imus) / tr(ibunicia) pot(estate) IIII co(n)s(ul) III p<e=P>r / Iu<l=S>(ium) Ca<s=C>tum leg(atum) / <Au=EX>g(usti) pr(o) pr(aetore) XXI / m(ilia) p(assuum)	Imp Caesar divi Traiani Parthici f divi Nervae nepos Traianus Hadrianus Aug pont max tr pot IIII cos III pPr IuS CaCtum leg g pr pr XXI m p	Imperator Caesar divi Traiani Parthici filius divi Nervae nepos Traianus Hadrianus Augustus pontifex maximus tribunicia potestate IIII consul III per Iulium Castum legatum AuXgusti pro praetore XXI milia passuum	lapis		36.528878	34.2224792			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD022292;1ae1898-16			119 to 120
EDCS-78300570	AE 1915, 00050 = SEG-20, 00105	Cilicia	Alacadag / Kestroi	98	117	98	117	Augusti/Augustae;  tituli honorarii;  tituli sacri;  viri	Θεῷ μεγάλῳ καὶ Νέρουᾳ Τραϊανῷ Κα(ί)σα/ρι καὶ δήμῳ Κεστρη(ν)ῶν Νέων Ἰνγει ὁ εἱερεὺς / τέσσαρες κίωνες ξυστρωτοὺς καὶ τὴν θύραν σι/δηρᾶν καὶ τὸν εἰκόνα καὶ τρῖς κρατῆρες καὶ ῥαντῆ/ρα ἐκ τῶν ἰδίων ἀνέστησε καὶ Μαντι(?) τῇ δού/λῃ προσέθηκε δηνάρια εἴκοσι τέσσαρα	Θεῷ μεγάλῳ καὶ Νέρουᾳ Τραϊανῷ Κασαρι καὶ δήμῳ Κεστρηῶν Νέων Ἰνγει ὁ εἱερεὺς τέσσαρες κίωνες ξυστρωτοὺς καὶ τὴν θύραν σιδηρᾶν καὶ τὸν εἰκόνα καὶ τρῖς κρατῆρες καὶ ῥαντῆρα ἐκ τῶν ἰδίων ἀνέστησε καὶ Μαντι τῇ δούλῃ προσέθηκε δηνάρια εἴκοσι τέσσαρα	Θεῷ μεγάλῳ καὶ Νέρουᾳ Τραϊανῷ Καίσαρι καὶ δήμῳ Κεστρηνῶν Νέων Ἰνγει ὁ εἱερεὺς τέσσαρες κίωνες ξυστρωτοὺς καὶ τὴν θύραν σιδηρᾶν καὶ τὸν εἰκόνα καὶ τρῖς κρατῆρες καὶ ῥαντῆρα ἐκ τῶν ἰδίων ἀνέστησε καὶ Μαντι τῇ δούλῃ προσέθηκε δηνάρια εἴκοσι τέσσαρα	lapis		36.3948764	30.0768484			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P286854;1ae1915-12			98 to 117
EDCS-78100004	AE 1891, 00026	Cilicia	Anazarba / Anazarva / Iustinopolis / Anazarbus	136	136	136	136	Augusti/Augustae;  tituli honorarii;  viri	Αὐτοκράτορα Καίσαρα θ[εοῦ] / Τρα(ϊ)ανοῦ Παρθικοῦ υἱ[όν] / θεοῦ Νερούα υἱωνόν / Τρ(α)ϊανὸν Ἁδριανὸν [Σε]/βαστόν ἀρχιερέα μέγισ[τον] / δημαρχικῆς ἐξουσία[ς τὸ] / εἰκοστόν αὐτοκράτ[ορα] / τὸ δεύτερον ὕπατ[ον] / τὸ τρίτον π(ατέρα) π(ατρίδος) τὸν [εὐερ]/γέτην τῆς οἰκουμέ[νης] / συντεχνία λινουργῶ[ν]	Αὐτοκράτορα Καίσαρα θ Τραανοῦ Παρθικοῦ υἱ θεοῦ Νερούα υἱωνόν Τρϊανὸν Ἁδριανὸν βαστόν ἀρχιερέα μέγισ δημαρχικῆς ἐξουσία εἰκοστόν αὐτοκράτ τὸ δεύτερον ὕπατ τὸ τρίτον π π τὸν γέτην τῆς οἰκουμέ συντεχνία λινουργῶ	Αὐτοκράτορα Καίσαρα θεοῦ Τραϊανοῦ Παρθικοῦ υἱόν θεοῦ Νερούα υἱωνόν Τραϊανὸν Ἁδριανὸν Σεβαστόν ἀρχιερέα μέγιστον δημαρχικῆς ἐξουσίας τὸ εἰκοστόν αὐτοκράτορα τὸ δεύτερον ὕπατον τὸ τρίτον πατέρα πατρίδος τὸν εὐεργέτην τῆς οἰκουμένης συντεχνία λινουργῶν	lapis		37.263889	35.905556			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P285692;P311573;1ae1891-06			136 to 136
EDCS-78300616	AE 1920, 00072	Cilicia	Anazarba / Anazarva / Iustinopolis / Anazarbus	92	93	92	93	Augusti/Augustae;  sacerdotes pagani;  tituli honorarii;  tituli sacri;  viri	Αὐτοκ[ράτορι Καί]σ[α]ρι θεοῦ Οὐεσπασιανοῦ υἱῷ / [[Δομιτιανῶι]] Σεβαστῶι Γερμανικῶι ἀρχιερεῖ μεγίστωι / δημαρχικῆς ἐξουσίας τὸ ιβʹ αὐτοκράτορι τὸ κβʹ ὑπάτωι τὸ ϛιʹ τει/μητῇ διὰ βίου πατρὶ πατρίδος Διονύσωι Καλλικάρπωι Λούκιος / Οὐαλέριος Λουκίου υἱὸς Κολλείνα Νίγερ δημιουργήσας καὶ ἱερασάμενος / θεᾶς Ῥώμης καὶ Λούκιος Οὐαλέριος Λουκίου υἱὸς Κολλείνα Οὐᾶρος Πωλλίων / ἱερασάμενος θεοῦ Τίτου Καίσαρος Σεβαστοῦ καὶ δημιουργήσας καὶ ἱε/ρασάμενος θεᾶς Ῥώμης τὸν ναὸν ἀντὶ τῶν ἱερωσυνῶν καὶ δημιουρ/γίδων καθὰ ὑπέσχοντο τῷ δήμῳ πατὴρ καὶ υἱός ἐκ τῶν ἰδίων / Κοΐντος Γέλλιος Λόνγος πρεσβευτὴς καὶ ἀντιστράτηγος / αὐτοκράτορος [[Δομιτιανοῦ]] Καίσαρος Σεβαστοῦ Γερμανικοῦ καθιέρωσεν	Αὐτοκσρι θεοῦ Οὐεσπασιανοῦ υἱῷ Σεβαστῶι Γερμανικῶι ἀρχιερεῖ μεγίστωι δημαρχικῆς ἐξουσίας τὸ ιβʹ αὐτοκράτορι τὸ κβʹ ὑπάτωι τὸ ϛιʹ τειμητῇ διὰ βίου πατρὶ πατρίδος Διονύσωι Καλλικάρπωι Λούκιος Οὐαλέριος Λουκίου υἱὸς Κολλείνα Νίγερ δημιουργήσας καὶ ἱερασάμενος θεᾶς Ῥώμης καὶ Λούκιος Οὐαλέριος Λουκίου υἱὸς Κολλείνα Οὐᾶρος Πωλλίων ἱερασάμενος θεοῦ Τίτου Καίσαρος Σεβαστοῦ καὶ δημιουργήσας καὶ ἱερασάμενος θεᾶς Ῥώμης τὸν ναὸν ἀντὶ τῶν ἱερωσυνῶν καὶ δημιουργίδων καθὰ ὑπέσχοντο τῷ δήμῳ πατὴρ καὶ υἱός ἐκ τῶν ἰδίων Κοΐντος Γέλλιος Λόνγος πρεσβευτὴς καὶ ἀντιστράτηγος αὐτοκράτορος Καίσαρος Σεβαστοῦ Γερμανικοῦ καθιέρωσεν	Αὐτοκράτορι Καίσαρι θεοῦ Οὐεσπασιανοῦ υἱῷ Δομιτιανῶι Σεβαστῶι Γερμανικῶι ἀρχιερεῖ μεγίστωι δημαρχικῆς ἐξουσίας τὸ ιβʹ αὐτοκράτορι τὸ κβʹ ὑπάτωι τὸ ϛιʹ τειμητῇ διὰ βίου πατρὶ πατρίδος Διονύσωι Καλλικάρπωι Λούκιος Οὐαλέριος Λουκίου υἱὸς Κολλείνα Νίγερ δημιουργήσας καὶ ἱερασάμενος θεᾶς Ῥώμης καὶ Λούκιος Οὐαλέριος Λουκίου υἱὸς Κολλείνα Οὐᾶρος Πωλλίων ἱερασάμενος θεοῦ Τίτου Καίσαρος Σεβαστοῦ καὶ δημιουργήσας καὶ ἱερασάμενος θεᾶς Ῥώμης τὸν ναὸν ἀντὶ τῶν ἱερωσυνῶν καὶ δημιουργίδων καθὰ ὑπέσχοντο τῷ δήμῳ πατὴρ καὶ υἱός ἐκ τῶν ἰδίων Κοΐντος Γέλλιος Λόνγος πρεσβευτὴς καὶ ἀντιστράτηγος αὐτοκράτορος Δομιτιανοῦ Καίσαρος Σεβαστοῦ Γερμανικοῦ καθιέρωσεν	lapis		37.263889	35.905556			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P311591;1ae1920-21			92 to 93
EDCS-51000015	CIMRM-02, p 13	Cilicia	Anazarba / Anazarva / Iustinopolis / Anazarbus											37.263889	35.905556	GR					
EDCS-05300162	Denkm 00688a = IK-56, 00064 = AE 1991, 01551 = AE 2006, +01553	Cilicia	Anazarba / Anazarva / Iustinopolis / Anazarbus	197	218	197	218	milites;  tituli sepulcrales;  tria nomina;  viri	M(emoriae) c(ausa) C(aium) Iul(ium) Proculum / eq(uitem) sing(ularem) Impp(eratorum) n(ostrorum) nati/one Pannonium ann(orum) / XXXV stip(endiorum) XVI <C=Q>(aius) Iul(ius) / Finitus dec(urio) ex n(umero) eq(uitum) / sing(ularium) Imp(eratorum) nn(ostrorum) heres eius / curavit // μ(νήμης) χ(άριν) Γ(άιον) Ἰούλιον Πρόκλον ἱππ[έ]/α σινγουλάριν τῶν κυρίων / αὐτοκρατόρων γένει Παν/νόνιον ἐτῶν λεʹ στρατευσά/μενον ἔτεσιν ιϝʹ Γάιος Ἰούλιος / Φινῖτος δεκάδαρχος ἐκ τοῦ ἀρι/θμου τῶν σινγουλαρίων / [ἱ]ππέων τῶν κυρίων ἡμῶν / αὐτοκρατόρω κληρονόμος / αὐτοῦ ἀνέστησεν	M c C Iul Proculum eq sing Impp n natione Pannonium ann XXXV stip XVI Q Iul Finitus dec ex n eq sing Imp nn heres eius curavit μ χ Γ Ἰούλιον Πρόκλον ἱππα σινγουλάριν τῶν κυρίων αὐτοκρατόρων γένει Παννόνιον ἐτῶν λεʹ στρατευσάμενον ἔτεσιν ιϝʹ Γάιος Ἰούλιος Φινῖτος δεκάδαρχος ἐκ τοῦ ἀριθμου τῶν σινγουλαρίων ππέων τῶν κυρίων ἡμῶν αὐτοκρατόρω κληρονόμος αὐτοῦ ἀνέστησεν	Memoriae causa Caium Iulium Proculum equitem singularem Impperatorum nostrorum natione Pannonium annorum XXXV stipendiorum XVI Caius Iulius Finitus decurio ex numero equitum singularium Imperatorum nnostrorum heres eius curavit μνήμης χάριν Γάιον Ἰούλιον Πρόκλον ἱππέα σινγουλάριν τῶν κυρίων αὐτοκρατόρων γένει Παννόνιον ἐτῶν λεʹ στρατευσάμενον ἔτεσιν ιϝʹ Γάιος Ἰούλιος Φινῖτος δεκάδαρχος ἐκ τοῦ ἀριθμου τῶν σινγουλαρίων ἱππέων τῶν κυρίων ἡμῶν αὐτοκρατόρω κληρονόμος αὐτοῦ ἀνέστησεν			37.263889	35.905556		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD055624			197 to 218
EDCS-12200658	Denkm 00688b = IK-56, 00065 = AE 1991, 01552	Cilicia	Anazarba / Anazarva / Iustinopolis / Anazarbus	197	218	197	218	milites;  tituli sepulcrales;  tria nomina;  viri	C(aius) Iulius Clemens / dec(urio) ex numero eq(u)it(um) / sing(ularium) domm(inorum) nn(ostrorum) Augg(ustorum) / vixit annis XXXXII mil(itavit) / annis XXIIII / Ael(ius) Herculanus sesq(uiplicarius) / heres et liberti eius / posuerunt	C Iulius Clemens dec ex numero eqit sing domm nn Augg vixit annis XXXXII mil annis XXIIII Ael Herculanus sesq heres et liberti eius posuerunt	Caius Iulius Clemens decurio ex numero equitum singularium domminorum nnostrorum Auggustorum vixit annis XXXXII militavit annis XXIIII Aelius Herculanus sesquiplicarius heres et liberti eius posuerunt			37.263889	35.905556		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD055450			197 to 218
EDCS-12200661	Denkm 00688e = IK-56, 00067 = AE 1991, 01554	Cilicia	Anazarba / Anazarva / Iustinopolis / Anazarbus	197	218	197	218	liberti/libertae;  milites;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / L(ucio) Indio Solli/ano armoru(m) / ex n(umero) eq(uitum) sin(gularium) / milita(v)it an(nos) XVII / vixit an(nos) XXXVII / pos(uerunt) Iullinus arm(orum) / m() eius / et Atereus libert(us) eius	D M L Indio Solliano armoru ex n eq sin militait an XVII vixit an XXXVII pos Iullinus arm m eius et Atereus libert eius	Dis Manibus Lucio Indio Solliano armorum ex numero equitum singularium militavit annos XVII vixit annos XXXVII posuerunt Iullinus armorum m eius et Atereus libertus eius			37.263889	35.905556		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD055452			197 to 218
