EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-16700136	AE 1904, 00163 = D 09161 = CIRB 00691	Regnum Bospori	Glinitscha / Glinistcha					milites;  praenomen et nomen;  tituli sepulcrales;  tria nomina;  viri	L(ucius) Volusius / mi(les) coh(o)r(tis) Cy/priae |(centuria) Ael(i) Secun/di // Λούκιος Οὐλούσιος / στρατιώτης σπ<εί=Ι>ρης Κυ/πρίας κεντυρίας Σεκούν/δου τοῖς παράγουσι / χαίρειν	L Volusius mi cohr Cypriae Ael Secundi Λούκιος Οὐλούσιος στρατιώτης σπρης Κυπρίας κεντυρίας Σεκούνδου τοῖς παράγουσι χαίρειν	Lucius Volusius miles cohortis Cypriae centuria Aeli Secundi Λούκιος Οὐλούσιος στρατιώτης σπείΙρης Κυπρίας κεντυρίας Σεκούνδου τοῖς παράγουσι χαίρειν	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD033441;de-c0084;1ae1904-45			
EDCS-16700175	AE 1903, 00002	Regnum Bospori	Jalta / Yalta					milites;  sigilla impressa;  tituli fabricationis	Vex(illatio) c(lassis?) Rav(ennatis?) SP	Vex c Rav SP	Vexillatio classis Ravennatis SP	opus figlinae		44.4970713	34.1586871			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD030717;1ae1903-01			
EDCS-16700177	AE 1903, 00004	Regnum Bospori	Jalta / Yalta					milites;  sigilla impressa;  tituli fabricationis	Leg(io) XI Cl(audia)	Leg XI Cl	Legio XI Claudia	opus figlinae		44.4970713	34.1586871			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD030723;1ae1903-01			
EDCS-59600053	AE 2010, 01447	Regnum Bospori	Kertsch / Kerch / Panticapaeum					tituli sepulcrales	]AV[3] / [3]e Aur[eli 3] / [3]fr() c[1] / [3]t	AV e Aur fr c t	AV e Aureli fr c t			45.3534002	36.4538645						
EDCS-75000368	Beyeler-2011, 00065	Regnum Bospori	Kertsch / Kerch / Panticapaeum	343	343	343	343	Augusti/Augustae;  tituli possessionis;  viri	Votis XX(vicennalibus) d(omini) n(ostri) Constanti Augusti // 	Votis XX d n Constanti Augusti	Votis XX vicennalibus domini nostri Constanti Augusti	argentum		45.3534002	36.4538645	GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Beyeler-2011_00065_1.jpg;$Beyeler-2011_00065_2.jpg				343 to 343
EDCS-75000369	Beyeler-2011, 00066	Regnum Bospori	Kertsch / Kerch / Panticapaeum	343	343	343	343	Augusti/Augustae;  tituli possessionis;  viri	Votis XX(vicennalibus) d(omini) n(ostri) Constanti Augusti // 	Votis XX d n Constanti Augusti	Votis XX vicennalibus domini nostri Constanti Augusti	argentum		45.3534002	36.4538645	GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Beyeler-2011_00066_1.jpg;$Beyeler-2011_00066_2.jpg				343 to 343
EDCS-27100061	CIL 03, 00783 (p 1010) = CIL 03, 13754 = D 00851 = CIRB 00046	Regnum Bospori	Kertsch / Kerch / Panticapaeum	92	124	92	124	Augusti/Augustae;  reges;  tituli honorarii;  tria nomina;  viri	Regem Ti(berium) Iul(ium) Sau/romaten ami/cum Imp(eratoris) popu/liq(ue) R(omani) praestan/tissimum c(olonia) I(ulia) F(elix) S(inope) / ex d(ecreto) d(ecurionum)	Regem Ti Iul Sauromaten amicum Imp populiq R praestantissimum c I F S ex d d	Regem Tiberium Iulium Sauromaten amicum Imperatoris populi que Romani praestantissimum colonia Iulia Felix Sinope ex decreto decurionum			45.3534002	36.4538645			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD043305;de-a0191			92 to 124
EDCS-26100195	CIL 03, 06243,1 = CIL 03, 13585,2a = CIL 01, 02336b (p 1117, 1118)	Regnum Bospori	Kertsch / Kerch / Panticapaeum					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Apolonida	Apolonida	Apolonida	opus figlinae		45.3534002	36.4538645						
EDCS-29000012	CIL 03, 06243,3	Regnum Bospori	Kertsch / Kerch / Panticapaeum					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Viselli	Viselli	Viselli	opus figlinae		45.3534002	36.4538645						
EDCS-29000013	CIL 03, 06244	Regnum Bospori	Kertsch / Kerch / Panticapaeum					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	C(ai) Cor(neli) U[r]s()	C Cor Us	Cai Corneli Urs	opus figlinae		45.3534002	36.4538645						
EDCS-31300124	D 08874	Regnum Bospori	Kertsch / Kerch / Panticapaeum											45.3534002	36.4538645	GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=de-b1038			
EDCS-08400511	AE 1984, 00807	Regnum Bospori	Kherson / Cherson / Chersonesus Taurica	201	300	201	300	tituli sepulcrales;  viri	Dis [Manibus] / Sextil[ius 3] / vix(it) an[nos 3] / Kapi[to	Dis Sextil vix an Kapito	Dis Manibus Sextilius vixit annos Kapito	lapis		46.6412644	32.625794			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD002299			201 to 300
EDCS-00380932	AE 1994, 01539	Regnum Bospori	Kherson / Cherson / Chersonesus Taurica	301	400	301	400	Augusti/Augustae;  milites;  tituli sacri;  tria nomina;  viri	pro] salut[e dddd(ominorum) nnnn(ostrorum)] / Augg(ustorum) e[t Caess(arum) Val(erius)] / Max[imianu]s p(rae)p(ositus) / v<e=I>xi[llati]onis le/[gionis I] Ital(icae) et / [legionis II He]rculia(e) / [	pro salut Augg e Maxs pp vIxionis le Ital et rculia	pro salute ddddominorum nnnnostrorum Auggustorum et Caessarum Valerius Maximianus praepositus vexillationis legionis I Italicae et legionis II Herculiae			46.6412644	32.625794			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD062125			301 to 400
EDCS-65000169	AE 1994, 01539b	Regnum Bospori	Kherson / Cherson / Chersonesus Taurica	301	400	301	400	milites;  tituli operum;  viri	Val]/[e]ria[nus(?) p(rae)p(ositus)] / [v]ex(illationis) leg(ionum) / I Ital(icae) et / II Herc(uliae) / posuit	Valria ex leg I Ital et II Herc posuit	Valerianus praepositus vexillationis legionum I Italicae et II Herculiae posuit			46.6412644	32.625794			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD062127			301 to 400
EDCS-03000793	AE 1996, 01358 = AE 1999, 01349	Regnum Bospori	Kherson / Cherson / Chersonesus Taurica	250	250	250	250	litterae erasae;  milites;  tituli operum;  tria nomina;  viri	Imp(eratore) d(omino) n(ostro) [[Traiano]] / [[Decio Aug(usto)]] II et Vettio / Grato co(n)s(ulibus) M(arcus) Ratin(ius) M(arci) f(ilius) P() / Saturninus |(centurio) leg(ionis) I Ital(icae) / [[Decianae]] praepositus / vexillat(ionis) Chersoniss(itanae) / scholam principalium / a solo la<p=B>sa de suo / aedificavit	Imp d n II et Vettio Grato cos M Ratin M f P Saturninus leg I Ital praepositus vexillat Chersoniss scholam principalium a solo laBsa de suo aedificavit	Imperatore domino nostro Traiano Decio Augusto II et Vettio Grato consulibus Marcus Ratinius Marci filius P Saturninus centurio legionis I Italicae Decianae praepositus vexillationis Chersonissitanae scholam principalium a solo lapsa de suo aedificavit			46.6412644	32.625794			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050583			250 to 250
EDCS-20900037	AE 2000, 01273 = AE 2002, 01253	Regnum Bospori	Kherson / Cherson / Chersonesus Taurica	151	200	151	200	milites;  ordo equester;  ordo senatorius;  tituli sacri;  tria nomina;  viri	] / vir cla[rissimus et] / L(ucius) Iul(ius) Muc[az]/enus trib(unus) [mil(itum)]	vir cla L Iul Mucenus trib	vir clarissimus et Lucius Iulius Mucazenus tribunus militum			46.6412644	32.625794			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD047946			151 to 200
EDCS-20900038	AE 2000, 01274	Regnum Bospori	Kherson / Cherson / Chersonesus Taurica	222	235	222	235	milites;  tituli sacri;  viri	leg(ionis)] XI Cl(audiae) S[everianae 3] / [3 prae]p(ositus) ve[x(illationis) 3] / [3] l(ibens) m(erito) [	leg XI Cl S p ve l m	legionis XI Claudiae Severianae praepositus vexillationis libens merito			46.6412644	32.625794			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD047947			222 to 235
EDCS-20900039	AE 2000, 01276	Regnum Bospori	Kherson / Cherson / Chersonesus Taurica					milites;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / G(aius!) Iu(lius) Val(ens) / miles co[h(ortis)] / I Sug(ambrorum) ve[t(eranae)] / |(centuria) Paulin[i] / aeres V[3 an]/no be[ne mer]/ent<i=E> p[osuit tit(ulum)	D M G Iu Val miles co I Sug ve Paulin aeres V no beentE posuit tit	Dis Manibus Gaius Iulius Valens miles cohortis I Sugambrorum veteranae centuria Paulini aeres V anno bene merenti posuit titulum			46.6412644	32.625794			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD047948			
EDCS-70200177	Brooch	Regnum Bospori	Kherson / Cherson / Chersonesus Taurica					tituli sacri	Saba<z=D>io / votum	SabaDio votum	Sabazio votum			46.6412644	32.625794		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Brooch_1.jpg;$Brooch_2.jpg				
EDCS-27100060	CIL 03, 00782 = D 02352 = LNCh 00031	Regnum Bospori	Kherson / Cherson / Chersonesus Taurica	171	300	171	300	milites;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Aur(elius) Salvianus / tub(icen) leg(ionis) XI Cl(audiae) / qui militavit / annos XIIII vi/xit annos XXXVI	D M Aur Salvianus tub leg XI Cl qui militavit annos XIIII vixit annos XXXVI	Dis Manibus Aurelius Salvianus tubicen legionis XI Claudiae qui militavit annos XIIII vixit annos XXXVI			46.6412644	32.625794			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD043302;de-a0473			171 to 300
EDCS-31400096	CIL 03, 12511 = ILCV +01617 = LNCh 00062	Regnum Bospori	Kherson / Cherson / Chersonesus Taurica					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	Silvestris [3] / C(h)risti Quete[3] / Gluntius [3] / qui aut[3] / inpet[3] / capta [3] / iviv[	Silvestris Cristi Quete Gluntius qui aut inpet capta iviv	Silvestris Christi Quete Gluntius qui aut inpet capta iviv			46.6412644	32.625794						
