EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-13800174	AE 1954, 00188	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais	88	89	88	89	Augusti/Augustae;  leges;  ordo senatorius;  tituli operum;  tria nomina;  viri	Iussu Imp(eratoris) Domitiani Cae/saris Aug(usti) Germ(anici) pont(ificis) ma/ximi trib(unicia) pot(estate) VIII p(atris) p(atriae) co(n)s(ulis) [XII]II / cens(oris) perpetui C(aius) Pomponi/us Gallus Didius Rufus / proco(n)s(ul) locum posses/sum a privatis civitati / Ptolemaensium res/tituit	Iussu Imp Domitiani Caesaris Aug Germ pont maximi trib pot VIII p p cos II cens perpetui C Pomponius Gallus Didius Rufus procos locum possessum a privatis civitati Ptolemaensium restituit	Iussu Imperatoris Domitiani Caesaris Augusti Germanici pontificis maximi tribunicia potestate VIII patris patriae consulis XIIII censoris perpetui Caius Pomponius Gallus Didius Rufus proconsul locum possessum a privatis civitati Ptolemaensium restituit			32.7037979	20.9387072		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1954_00188.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD018137			88 to 89
EDCS-13302606	AE 1963, 00140b	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais					tituli honorarii;  tituli sacri	liberatoribus orbis Romani] con[servatoribus 3 dominis] nostr[is] / Gal[erio Valerio Maximiano Pio Felici Inv(icto) Aug(usto) et] Flavio Val[erio] Co[nstantino P]io Felici In]v(icto) Au[g(usto) et] / Val[erio Liciniano Licinio Pio Felici Inv(icto) Aug(usto) ci]vitates pro[vinciae Libyae] superioris / [3 devotae N(umini)] m(aiestatique) eorum	liberatoribus orbis Romani con nostr Gal Flavio Val Co v Au Val vitates pro superioris m eorum	liberatoribus orbis Romani conservatoribus dominis nostris Galerio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantino Pio Felici Invicto Augusto et Valerio Liciniano Licinio Pio Felici Invicto Augusto civitates provinciae Libyae superioris devotae Numini maiestati que eorum	lapis		32.7037979	20.9387072			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD017182			
EDCS-13302607	AE 1963, 00140c	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais					tituli honorarii	] mu[lt]is [3] / [3] XX[X	mu is XXX	multis XXX			32.7037979	20.9387072			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD017185			
EDCS-13302608	AE 1963, 00140d	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais					Augusti/Augustae;  ordo equester;  tituli honorarii;  tituli sacri;  viri	in aeter]num vic[t]ores ac triumfatores semper A[ugusti // ]ius v(ir) p(erfectissimus) praeses statuit e[t // ] eorum semper [ // ]imum dedic[avit	in aeternum vic ores ac triumfatores semper A ius v p praeses statuit e eorum semper imum dedicavit	in aeternum victores ac triumfatores semper Augusti ius vir perfectissimus praeses statuit et eorum semper imum dedicavit	lapis		32.7037979	20.9387072			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD017188			
EDCS-09800348	AE 1967, 00533a	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais					leges	i]nstrum[entum(?) 3] / [3]as nostrarum [3] / [3 pr]oprium negotium [3] / [3] ut inspiciant et fidem [3] / [3]s de is quae adversus [3] / [3]int huius epist<u=O>lae in foro [3] / [3]tionibus claris litteris [3]/rum quotien[s 3] / [3]s in po[	instrum as nostrarum oprium negotium ut inspiciant et fidem s de is quae adversus int huius epistOlae in foro tionibus claris litteris rum quotien s in po	instrumentum as nostrarum proprium negotium ut inspiciant et fidem s de is quae adversus int huius epistulae in foro tionibus claris litteris rum quotiens s in po			32.7037979	20.9387072			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD015148			
EDCS-09800349	AE 1967, 00533b	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais						]EXV inplic[3] / [3]ientes di[3] / [3]IOTOP[	EXV inplic ientes di IOTOP	EXV inplic ientes di IOTOP			32.7037979	20.9387072			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD015151			
EDCS-09800350	AE 1967, 00533c	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais						]RVMVS / [3]m de eo [3] [3]QV[	RVMVS m de eo QV	RVMVS m de eo QV			32.7037979	20.9387072			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD015154			
EDCS-09701228	AE 1969/70, 00639	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais					milites;  ordo equester;  tituli operum;  tria nomina;  viri	Ped(atura) vexil(lationis) leg(ionis) / [I]II Aug(ustae) curante / Aur(elio) Muciano duc(e)	Ped vexil leg II Aug curante Aur Muciano duc	Pedatura vexillationis legionis III Augustae curante Aurelio Muciano duce			32.7037979	20.9387072			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD012430			
EDCS-20800409	CIL 03, 00007	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais					liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina	Urbasia Titi liberta Dioi[3] / sibi et suis	Urbasia Titi liberta Dioi sibi et suis	Urbasia Titi liberta Dioi sibi et suis			32.7037979	20.9387072						
EDCS-11900285	Cirenaica-02, 00508	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais					tituli operum	a]edificandas et [3] / [3]t valvas et hydr(agogium)	aedificandas et t valvas et hydr	aedificandas et t valvas et hydragogium			32.7037979	20.9387072		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Cirenaica_02_00508.jpg				
EDCS-15800306	Cirenaica-02, 00535 = AE 1939, 00279	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais					milites;  tituli sacri;  tria nomina;  viri	Q(uintus) Aemili/us Vale(n)s / vet(eranus) coh(ortis) / III e(x) h(onesta) m(issione)	Q Aemilius Vales vet coh III e h m	Quintus Aemilius Valens veteranus cohortis III ex honesta missione	lapis		32.7037979	20.9387072			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD023046;1ae1939-82			
EDCS-68500332	JRS-1955-106 = AE 1956, 00113	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais					Augusti/Augustae;  leges;  viri	Diocletianus] P(ius) F(elix) Inv(ictus) [Aug(ustus) pont(ifex) max(imus) 3] / [3 proco(n)s(ul)] et Im[p(erator) Caes(ar) Maximianus // species] victu[i adque usui 3] / [3 temperamen]tum ex[istumaverit 3] / [3 esse deb]eat infe[rentis // s]ex milibus / [Dalmaticomafor]tium subseri[c]um alvum clavans purpu[r(ae)] / [hy]poblattae l[ibra]m unam |(denariorum) quadragintaqu[attu]or milibus / [Dalmat]icoma[fortium Mutinen]se subsericum clavan[s pur]purae hypoblat[tae libram u]nam |(denariorum) quadragintasex [milibu]s / [Dalmatic]omafortium marinum subsericum ut s(upra) |(denariorum) qu[adra]gintaocto mi[libus] / [Dalmatica] holoserica virilis clavans purpur(ae) blattae [3] libr(am) |(denariorum) quinqua[ginta mil]ibus // [Dalmati]comafortium holosericum alvum clav[ans(?) purpur]ae [lib]ras duas |(denariorum) centum triginta quin[que milibus / [3] infectis eadem h[olo]seric[a habit]a ratione tin[cturae distrahi debe]t / [S]tricto[ria holoseric]a clavans purpu[rae 3 uncias se]x |(denariorum) qu]adragi[nta 3 milibus] / Asema] holo[serica 3] |(denariorum) qu[adraginta quinque milibus] / [3 qualit]ate lana[e 3] et [habita ratione mensurae auri] et plumatur[ae distr]ahi poterunt / chlamys Mutin]ens[is dupl]ex clavans [purpur(ae) 3 sec]un[dae un]cias [3] |(denariorum) d[3] / autem c[hlamydes] p[3]ui[3]i[3 p]urp[ur 3]ur [ // ]in[3] / [3] |(denariorum) quin[3] / [3] |(denariorum) duod[3] / [3] |(denariorum) octo mil[ibus 3] / [3] |(denariorum) decem milib[us 3] / [3] |(denariorum) sex milibus / [3] |(denariorum) sex milibus [ // D]almaticomafortium leporinum clavans [purpurae] po(ndum) unum semis |(denariorum) septem(m)i[libus] / [de mercedi]bus plumariorum et sericarioru[m] / [plumari]o in strictoria subserica pro uncia [una |(denariorum) ducentos] / in strictoria holoserica per singulas unc[ias |(denariorum) trecen]tos / in chlamydem Mutinensi in uncia una |(denariorum) viginti quinque / in chlamydem Ladicena ut s(upra) in uncia una |(denariorum) vigi[n]ti quinque / barbaricario ex a[u]ro faciente operis primi in uncia una |(denariorum) mille / operis secundi |(denariorum) septingentos quinquaginta / barbaricari[o i]n holos[eri]ca in uncia una |(denariorum) quingentos / operis secundi in uncia una |(denariorum) quadringentos / sericario in subserica pasto diurnos |(denariorum) viginti quinque / in holoserica pura pasto diurnos |(denariorum) viginti quinque / in holoserica scut(u)lata |(denariorum) quadraginta / gerdiae pastae in tunica pexa indictionali |(denariorum) duodecim / in tunicis Mutinensibus vel ceteris pastae |(denariorum) sedecim / lanario in lana Mutinensi vel marina pasto in po(ndum) unum |(denariorum) quadraginta / in lana Terentina vel Ladicena uel Altinata in po(ndum) unum |(denariorum) triginta / in lana sequenti in po(ndum) unum |(denariorum) viginti / in lana grossa in po(ndum) unum |(denariorum) quindecim / linteoni diurnos in opere primo past(o) diurn(os) |(denariorum) quadraginta / in opere secundo pasto |(denariorum) viginti / de fullonibus / fulloni in chlamyde indictionali rudi |(denariorum) quinquaginta / in strictoria indictionali rudi |(denariorum) vigintiquinque / in asema ex lanis grossioribus |(denariorum) viginti / in rachana rudi |(denariorum) triginta / in dalmaticomafortio grossiori rudi |(denariorum) quinquaginta / in dalmaticomafortio pexo tenuiori rudi |(denariorum) centum // in strictoria pexa tenui rudi |(denariorum) quinquaginta / in dalmatica virili subserica rudi |(denariorum) ducentos / in strictoria subserica rudi |(denariorum) centum septuagin[ta quinque] / in asema subserica rudi |(denariorum) centum vi[ginti quinque] / in d[almaticomafortio subserico rudi |(denariorum) CCC] / in [dalmatica holoserica virili rudi |(denariorum) CCCC] / in d[almaticomafortio holoserico rudi |(denariorum) DC] / in s[trictoria holoserica rudi |(denariorum) CCL] / in [asema holoserica rudi |(denariorum) CC] / in [chlamyde Mutinensi duplici rudi |(denariorum) D] / in [chlamyde Mutinensi simplici rudi |(denariorum) CCL] / [ // mitigar]e aut satiare p[otuerunt] / [3] unum |(denariorum) sexagin[ta] / [3 un]um |(denariorum) centum / [3] |(denariorum) centum / [3 |(denariorum) 3]triginta / [3 |(denariorum) 3 ce]ntum / [ ] / forma[e tertiae 3] / item culcita[3] mili[bus] / damascen[a //] / ae[ramentum 3] / aerame[ntum 3] / aeram[entum 3] / aer[amentum // ] / pur[pura 3] / pur[pura 3] / [pu]r[pura // ] / de pretiis M[3] / mancipi[3] / aban[ // ] / cum[3] / palo[3] / [3]is cumi[ // // ]blis[3] / [3]semi[3] / [3]emun[	Diocletianus P F Inv et Im victu tum ex eat infe ex milibus tium subseri um alvum clavans purpu poblattae l m unam quadragintaqu or milibus icoma se subsericum clavan purae hypoblat nam quadragintasex s omafortium marinum subsericum ut s qu gintaocto mi holoserica virilis clavans purpur blattae libr quinqua ibus comafortium holosericum alvum clav ae ras duas centum triginta quin que milibus infectis eadem h seric a ratione tin t tricto a clavans purpu adragi holo qu ate lana et et plumatur ens ex clavans un cias d autem c p ui i urp ur in quin duod octo mil decem milib sex milibus sex milibus almaticomafortium leporinum clavans po unum semis septemi bus plumariorum et sericarioru o in strictoria subserica pro uncia in strictoria holoserica per singulas unc tos in chlamydem Mutinensi in uncia una viginti quin que in chlamydem Ladicena ut s in uncia una vigi ti quin que barbaricario ex a ro faciente operis primi in uncia una mille operis secundi septingentos quinquaginta barbaricari n holos ca in uncia una quingentos operis secundi in uncia una quadringentos sericario in subserica pasto diurnos viginti quin que in holoserica pura pasto diurnos viginti quin que in holoserica scutlata quadraginta gerdiae pastae in tunica pexa indictionali duodecim in tunicis Mutinensibus vel ceteris pastae sedecim lanario in lana Mutinensi vel marina pasto in po unum quadraginta in lana Terentina vel Ladicena uel Altinata in po unum triginta in lana sequenti in po unum viginti in lana grossa in po unum quindecim linteoni diurnos in opere primo past diurn quadraginta in opere secundo pasto viginti de fullonibus fulloni in chlamyde indictionali rudi quinquaginta in strictoria indictionali rudi vigintiquin que in asema ex lanis grossioribus viginti in rachana rudi triginta in dalmaticomafortio grossiori rudi quinquaginta in dalmaticomafortio pexo tenuiori rudi centum in strictoria pexa tenui rudi quinquaginta in dalmatica virili subserica rudi ducentos in strictoria subserica rudi centum septuagin in asema subserica rudi centum vi in d in in d in s in in in e aut satiare p unum sexagin um centum centum triginta ntum forma item culcita mili damascen ae aerame aeram aer pur pur r de pretiis M mancipi aban cum palo is cumi blis semi emun	Diocletianus Pius Felix Invictus Augustus pontifex maximus proconsul et Imperator Caesar Maximianus species victui ad que usui temperamentum existumaverit esse debeat inferentis sex milibus Dalmaticomafortium subsericum alvum clavans purpurae hypoblattae libram unam denariorum quadragintaquattuor milibus Dalmaticomafortium Mutinense subsericum clavans purpurae hypoblattae libram unam denariorum quadragintasex milibus Dalmaticomafortium marinum subsericum ut supra denariorum quadragintaocto milibus Dalmatica holoserica virilis clavans purpurae blattae libram denariorum quinquaginta milibus Dalmaticomafortium holosericum alvum clavans purpurae libras duas denariorum centum triginta quin que milibus infectis eadem holoserica habita ratione tincturae distrahi debet Strictoria holoserica clavans purpurae uncias sex denariorum quadraginta milibus Asema holoserica denariorum quadraginta quin que milibus qualitate lanae et habita ratione mensurae auri et plumaturae distrahi poterunt chlamys Mutinensis duplex clavans purpurae secundae uncias denariorum d autem chlamydes p ui i purpur ur in denariorum quin denariorum duod denariorum octo milibus denariorum decem milibus denariorum sex milibus denariorum sex milibus Dalmaticomafortium leporinum clavans purpurae pondum unum semis denariorum septemmilibus de mercedibus plumariorum et sericariorum plumario in strictoria subserica pro uncia una denariorum ducentos in strictoria holoserica per singulas uncias denariorum trecentos in chlamydem Mutinensi in uncia una denariorum viginti quin que in chlamydem Ladicena ut supra in uncia una denariorum viginti quin que barbaricario ex auro faciente operis primi in uncia una denariorum mille operis secundi denariorum septingentos quinquaginta barbaricario in holoserica in uncia una denariorum quingentos operis secundi in uncia una denariorum quadringentos sericario in subserica pasto diurnos denariorum viginti quin que in holoserica pura pasto diurnos denariorum viginti quin que in holoserica scutulata denariorum quadraginta gerdiae pastae in tunica pexa indictionali denariorum duodecim in tunicis Mutinensibus vel ceteris pastae denariorum sedecim lanario in lana Mutinensi vel marina pasto in pondum unum denariorum quadraginta in lana Terentina vel Ladicena uel Altinata in pondum unum denariorum triginta in lana sequenti in pondum unum denariorum viginti in lana grossa in pondum unum denariorum quindecim linteoni diurnos in opere primo pasto diurnos denariorum quadraginta in opere secundo pasto denariorum viginti de fullonibus fulloni in chlamyde indictionali rudi denariorum quinquaginta in strictoria indictionali rudi denariorum vigintiquin que in asema ex lanis grossioribus denariorum viginti in rachana rudi denariorum triginta in dalmaticomafortio grossiori rudi denariorum quinquaginta in dalmaticomafortio pexo tenuiori rudi denariorum centum in strictoria pexa tenui rudi denariorum quinquaginta in dalmatica virili subserica rudi denariorum ducentos in strictoria subserica rudi denariorum centum septuaginta quin que in asema subserica rudi denariorum centum viginti quin que in dalmaticomafortio subserico rudi denariorum CCC in dalmatica holoserica virili rudi denariorum CCCC in dalmaticomafortio holoserico rudi denariorum DC in strictoria holoserica rudi denariorum CCL in asema holoserica rudi denariorum CC in chlamyde Mutinensi duplici rudi denariorum D in chlamyde Mutinensi simplici rudi denariorum CCL mitigare aut satiare potuerunt unum denariorum sexaginta unum denariorum centum denariorum centum denariorum triginta denariorum centum formae tertiae item culcita milibus damascena aeramentum aeramentum aeramentum aeramentum purpura purpura purpura de pretiis M mancipi aban cum palo is cumi blis semi emun			32.7037979	20.9387072						
EDCS-08500623	ZPE-59-120 = LibAnt-1978/79-257 = AE 1983, 00940	Creta et Cyrenaica	Ad Dirsiyah / El-Dirsiyah / Wadi Kambish / Tolmeitha / Tolometa / Tolmeta / Tulmaythah / Ptolemais	71	130	71	130	liberti/libertae;  milites;  mulieres;  nomen singulare;  tituli sepulcrales;  viri	C(aio) Sempronio C(ai) f(ilio) / Longo duplicar(io) / c(o)hortis Hispanor(um) // Venusta lib(erta)	C Sempronio C f Longo duplicar chortis Hispanor Venusta lib	Caio Sempronio Cai filio Longo duplicario cohortis Hispanorum Venusta liberta	lapis		32.7037979	20.9387072		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1983_00940.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD000835			71 to 130
EDCS-78300742	AE 1927, 00157	Creta et Cyrenaica	Adschdabiya / Agedabia					milites;  viri				lapis		30.7550035	20.2233257	GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1927-42;1ae1927-43			
EDCS-78300743	AE 1927, 00157a	Creta et Cyrenaica	Adschdabiya / Agedabia					milites;  viri				lapis		30.7550035	20.2233257	GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1927-42;1ae1927-43			
EDCS-67200410	SEG-51, 01180 = AE 2002, 01644 = AE 2004, 01658	Creta et Cyrenaica	Aghia Photini / Hagia Photini / Aghia Fotini / Sybrita						Ἔξοδος / Γερασί/μου ἱε/ρομονα/χοῦ Παγα/[3]	Ἔξοδος Γερασίμου ἱερομοναχοῦ Παγα	Ἔξοδος Γερασίμου ἱερομοναχοῦ Παγα			35.2546152	24.6342283			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD044187			
EDCS-71400583	SEG-51, 01180 = AE 2002, 01645 = AE 2004, 01658	Creta et Cyrenaica	Aghia Photini / Hagia Photini / Aghia Fotini / Sybrita	88	90	88	90	Augusti/Augustae;  tituli operum;  viri	[Ὑπὲρ τῆς τοῦ Αὐτ]ο[κ]ράτορο[ς Δομιτιανοῦ] / [Καίσαρ]ος Σεβαστοῦ Γερ[μανικοῦ τύχης] / [καὶ δι]αμονῆς Τίτος Φλ[άουιος 3] / τὸ ἱερὸν τοῦ Ἑρμοῦ κατασ[κευάσας ἐκ τῶν] / ἰδίων ἀφ{ε}ιέρωσεν ὃ ὑπέ[σχετο τῆι 3] / πόλει Γάϊος Πομπώνιος [3]	ο ράτορο ος Σεβαστοῦ Γερ αμονῆς Τίτος Φλ τὸ ἱερὸν τοῦ Ἑρμοῦ κατασ ἰδίων ἀφειέρωσεν ὃ ὑπέ πόλει Γάϊος Πομπώνιος	Ὑπὲρ τῆς τοῦ Αὐτοκράτορος Δομιτιανοῦ Καίσαρος Σεβαστοῦ Γερμανικοῦ τύχης καὶ διαμονῆς Τίτος Φλάουιος τὸ ἱερὸν τοῦ Ἑρμοῦ κατασκευάσας ἐκ τῶν ἰδίων ἀφιέρωσεν ὃ ὑπέσχετο τῆι πόλει Γάϊος Πομπώνιος	lapis		35.2546152	24.6342283			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD044188			88 to 90
EDCS-67200393	AE 2002, 01622	Creta et Cyrenaica	Aghios Nikolaos / Hagios Nikolaos	-30	30	-30	30		Ἀπελλᾶς Πάτρωνος καὶ / Ῥόδα ἡ σύμβιος αὐτοῦ ἀμ/φότεροι ὑπὸ γᾶν ἐνθάδε κῖν/ται ζῶντες τὰ πρὸς αὐτοὺς / πάντα καλῶς καὶ προσηνῖς / πᾶσι πολίταις καὶ ξένοισι πο/θινοί σὺ δὲ χαῖρε πόλις Καμάρα / καὶ θάλλοις διὰ παντὸς ἀεὶ καὶ / ἡμεῖς χαίρωμεν εἰ χαίρουσιν / θανόντες	Ἀπελλᾶς Πάτρωνος καὶ Ῥόδα ἡ σύμβιος αὐτοῦ ἀμφότεροι ὑπὸ γᾶν ἐνθάδε κῖνται ζῶντες τὰ πρὸς αὐτοὺς πάντα καλῶς καὶ προσηνῖς πᾶσι πολίταις καὶ ξένοισι ποθινοί σὺ δὲ χαῖρε πόλις Καμάρα καὶ θάλλοις διὰ παντὸς ἀεὶ καὶ ἡμεῖς χαίρωμεν εἰ χαίρουσιν θανόντες	Ἀπελλᾶς Πάτρωνος καὶ Ῥόδα ἡ σύμβιος αὐτοῦ ἀμφότεροι ὑπὸ γᾶν ἐνθάδε κῖνται ζῶντες τὰ πρὸς αὐτοὺς πάντα καλῶς καὶ προσηνῖς πᾶσι πολίταις καὶ ξένοισι ποθινοί σὺ δὲ χαῖρε πόλις Καμάρα καὶ θάλλοις διὰ παντὸς ἀεὶ καὶ ἡμεῖς χαίρωμεν εἰ χαίρουσιν θανόντες	lapis		35.1899597	25.7164166			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD044166			-30 to 30
EDCS-78000035	AE 1890, 00135 = InscCret-04, 00296	Creta et Cyrenaica	Agioi Deka / Gortyna / Gortyn	161	192	161	192	milites;  ordo senatorius;  tituli honorarii;  tria nomina;  viri	Μ(ᾶρκον) Ῥώσκιον Κυρεί/νᾳ Λοῦπον Μου/ρῆναν Μ(άρκου) Μουρή/να στρατηγικοῦ υἱόν Μ(άρκου) Μουρήνα / ἀνθυπάτου Βειθυνίας ἔκγονον σεπτίμ/βερα ἐπουλών(ων) χειλίαρχον λεγεῶνος / ἑβδόμης Κλαυδίας προστάτην λεγε/ῶνος τετάρτης Φλαβίας ταμίαν καὶ / ἀντιστράτηγον ἐπαρχείας Κρήτης / καὶ Κυρήνης Βολουμνία Κάληδα / τὸν ἄνδρα τῆς ἐκγόνου	Μ Ῥώσκιον Κυρείνᾳ Λοῦπον Μουρῆναν Μ Μουρήνα στρατηγικοῦ υἱόν Μ Μουρήνα ἀνθυπάτου Βειθυνίας ἔκγονον σεπτίμβερα ἐπουλών χειλίαρχον λεγεῶνος ἑβδόμης Κλαυδίας προστάτην λεγεῶνος τετάρτης Φλαβίας ταμίαν καὶ ἀντιστράτηγον ἐπαρχείας Κρήτης καὶ Κυρήνης Βολουμνία Κάληδα τὸν ἄνδρα τῆς ἐκγόνου	Μᾶρκον Ῥώσκιον Κυρείνᾳ Λοῦπον Μουρῆναν Μάρκου Μουρήνα στρατηγικοῦ υἱόν Μάρκου Μουρήνα ἀνθυπάτου Βειθυνίας ἔκγονον σεπτίμβερα ἐπουλώνων χειλίαρχον λεγεῶνος ἑβδόμης Κλαυδίας προστάτην λεγεῶνος τετάρτης Φλαβίας ταμίαν καὶ ἀντιστράτηγον ἐπαρχείας Κρήτης καὶ Κυρήνης Βολουμνία Κάληδα τὸν ἄνδρα τῆς ἐκγόνου	lapis		35.0589293	24.9613088			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P200739;1ae1890-36			161 to 192
