EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-28400876	CIL 03, 06871 = IK-70, 00008	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos					Augusti/Augustae;  miliaria;  viri	[T]i(berio) Claudio Cae[s]ar[i] Au[g(usto)] / Germanico im[p(eratori)] pon[t(ifici)] / max(imo) [trib(unicia)] pot(estate) II co(n)s(uli) II p(atri) p(atriae) // [Τι Κλ]αύδιον Καίσαρα Σεβασ[τόν]	i Claudio Caear Au Germanico im pon max pot II cos II p p αύδιον Καίσαρα Σεβασ	Tiberio Claudio Caesari Augusto Germanico imperatori pontifici maximo tribunicia potestate II consuli II patri patriae Τι Κλαύδιον Καίσαρα Σεβαστόν	lapis		37.6496612	30.5331918		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$IK-70_00008.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=P282110			
EDCS-28400877	CIL 03, 06872 = CIL 03, 12147 = D 05967	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos					termini	Finis / Caesaris n(ostri)	Finis Caesaris n	Finis Caesaris nostri	lapis		37.6496612	30.5331918			http://db.edcs.eu/epigr/partner.php?s_language=en&param=de-b0470			
EDCS-58000076	Chiron-2012-109 = AE 2012, 01696 = IK-70, 00065	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos					Augusti/Augustae;  ordo equester;  tituli honorarii;  tituli sacri;  tria nomina;  viri	] / Feli[ci Invicto Aug]/[usto tribunicia potes]/tate consuli patri / patriae proconsuli / [M(arcus)] Attius Cornelianus / v(ir) p(erfectissimus) praeses provinciae / Pam<phy=FI>liae d(evotus) N(umini) m(aiestati)q(ue) eius	Felitate consuli patri patriae proconsuli Attius Cornelianus v p praeses provinciae Pamliae d N mq eius	Felici Invicto Augusto tribunicia potestate consuli patri patriae proconsuli Marcus Attius Cornelianus vir perfectissimus praeses provinciae PamphyIliae devotus Numini maiestati que eius			37.6496612	30.5331918		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$IK-70_00065.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_AE%26bibl_volume=2012%26bibl_subvolume=%26bibl_insc=1696			
EDCS-03300862	IIulian 00047 = AE 1995, 01550 = AE 2002, +01478 = IK-70, 00036	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos	361	363	361	363	Augusti/Augustae;  tituli honorarii;  viri	D(omino) n(ostro) / Fl(avio) Cl(audio) Iuliano / Imperatori victo(ri) e[t] / semper Aug(usto)	D n Fl Cl Iuliano Imperatori victo e semper Aug	Domino nostro Flavio Claudio Iuliano Imperatori victori et semper Augusto			37.6496612	30.5331918		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$IK-70_00036.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2526;HD051009			361 to 363
EDCS-74400317	IK-70, 00011 = AE 2018, 01691	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos	41	68	41	68	Augusti/Augustae;  tituli honorarii;  viri	[3 Caes]ari Germani(co) co(n)s(uli) II / [3 pont(ifici)] max(imo) [3] / I[3]	ari Germani cos II max I	Caesari Germanico consuli II pontifici maximo I	lapis		37.6496612	30.5331918		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$IK-70_00011.jpg				41 to 68
EDCS-74400318	IK-70, 00035 = AE 2018, 01696	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos					Augusti/Augustae;  tituli honorarii;  viri	] et <Fla=CCC>(vis) Iu/li<o=U> Iu{i}l(i)/ano n/obbi(lissimis) C(a)e/sari(bus)	et IuliU Iuilano nobbi Cesari	et FlaCCvis Iulio Iuliano nobbilissimis Caesaribus	lapis		37.6496612	30.5331918		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$IK-70_00035.jpg				
EDCS-70200324	RRMAM-02-01, 00264 = RRMAM-03-06, 00039a	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos	333	335	333	335	Augusti/Augustae;  litterae erasae;  litterae in litura;  miliaria;  viri	 // DD(ominis) nn(ostris) / [[6]] / Fl(avio) Val(erio) Constantino max(imo) victori Aug(usto) / [[et Fl(avio) Cl(audio) Constantino]] / et Fl(avio) Iul(io) Constantio / et Fl(avio) Iul(io) Constanti / [[nobb(ilissimis) Caess(aribus)]] / «victori(bu)s Aug(ustis)» / mi(lia) p(assuum) // 	DD nn Fl Val Constantino max victori Aug et Fl Iul Constantio et Fl Iul Constanti «victoris Aug» mi p	DDominis nnostris Flavio Valerio Constantino maximo victori Augusto et Flavio Claudio Constantino et Flavio Iulio Constantio et Flavio Iulio Constanti nobbilissimis Caessaribus «victoribus Augustis» milia passuum	lapis		37.6496612	30.5331918	GR, GR					333 to 335
EDCS-10700082	RRMAM-03-06, 00039b = SEG-47, 01770 = AE 1997, 01493 = IK-70, 00031 = AE 2016, +00011	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos	333	335	333	335	Augusti/Augustae;  litterae erasae;  miliaria;  viri	DD(ominis) nn(ostris) / Fl(avio) Val(erio) Constantino / Victori Aug(usto) et Fl(avio) Cl(audio) / Constantino et Fl(avio) [Iul(io)] / Constantio et Fl(avio) Iul(io) / Constant<i=E> [[nobb(ilissimis) Caess(aribus)]] //  // Impp(eratoribus) dd(ominis) nn(ostris) / Fl(avio) Val(erio) Constantino / Victori Aug(usto) [[[et Fl(avio) Cl(audio)]]] / [[Constantino et]]] Fl(avio) [Iul(io)] / Constantio et Fl(avio) Iul(io) / Constant<i=E> P(iis) F(elicibus) victo[ri]/[bus // [[ἡ ἱερὰ καὶ λαμπρὰ]] / καὶ ἔνδοξος βʹ νεωκ[ό]/ρος Σαγαλασσέων πό[λις] / πρώτη τῆς Πισιδία[ς] / φίλη καὶ σύμμα[χ]ος / Ῥωμαίων	DD nn Fl Val Constantino Victori Aug et Fl Cl Constantino et Fl Constantio et Fl Iul ConstantE Impp dd nn Fl Val Constantino Victori Aug Fl Constantio et Fl Iul ConstantE P F victobus καὶ ἔνδοξος βʹ νεωκρος Σαγαλασσέων πό πρώτη τῆς Πισιδία φίλη καὶ σύμμαος Ῥωμαίων	DDominis nnostris Flavio Valerio Constantino Victori Augusto et Flavio Claudio Constantino et Flavio Iulio Constantio et Flavio Iulio Constanti nobbilissimis Caessaribus Impperatoribus ddominis nnostris Flavio Valerio Constantino Victori Augusto et Flavio Claudio Constantino et Flavio Iulio Constantio et Flavio Iulio Constanti Piis Felicibus victoribus ἡ ἱερὰ καὶ λαμπρὰ καὶ ἔνδοξος βʹ νεωκόρος Σαγαλασσέων πόλις πρώτη τῆς Πισιδίας φίλη καὶ σύμμαχος Ῥωμαίων	lapis		37.6496612	30.5331918	GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$IK-70_00031.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD051490;P345990;bu_AE%26bibl_volume=1997%26bibl_subvolume=%26bibl_insc=1493			333 to 335
EDCS-70200325	RRMAM-03-06, 00044 = SEG-39, 01385 = AE 1990, 00978	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos	198	209	198	209	Augusti/Augustae;  miliaria;  viri	Αὐτοκράτορσι / Καίσαρσι / Λουκίῳ Σεπτιμίῳ / Σεο[υήρ]ῳ εὐσεβεῖ / Περτίνακι καὶ Μάρ/κῳ Αὐρηλίῳ Ἀντω/νείνῳ Σεβαστοῖς / Μεγίστοις Ἀραβι/κοῖς Ἀδιαβηνικοῖς / Παρθικοῖς [[[καὶ Ποπ]]]/[[[λίῳ Σεπτιμίῳ Γέτᾳ]]] / [[[Καίσαρι Σεβαστῷ(?)]]] / [[[υἱῷ καὶ ἀδελφῷ]]] τῶν / μεγάλων βασιλέων / αʹ	Αὐτοκράτορσι Καίσαρσι Λουκίῳ Σεπτιμίῳ Σεοῳ εὐσεβεῖ Περτίνακι καὶ Μάρκῳ Αὐρηλίῳ Ἀντωνείνῳ Σεβαστοῖς Μεγίστοις Ἀραβικοῖς Ἀδιαβηνικοῖς Παρθικοῖς τῶν μεγάλων βασιλέων αʹ	Αὐτοκράτορσι Καίσαρσι Λουκίῳ Σεπτιμίῳ Σεουήρῳ εὐσεβεῖ Περτίνακι καὶ Μάρκῳ Αὐρηλίῳ Ἀντωνείνῳ Σεβαστοῖς Μεγίστοις Ἀραβικοῖς Ἀδιαβηνικοῖς Παρθικοῖς καὶ Ποπλίῳ Σεπτιμίῳ Γέτᾳ Καίσαρι Σεβαστῷ υἱῷ καὶ ἀδελφῷ τῶν μεγάλων βασιλέων αʹ	lapis		37.6496612	30.5331918			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P282555			198 to 209
EDCS-13303441	SEG-47, 01770	Lycia et Pamphylia	Aglasun / Aghlasan / Sagalassos	333	335	333	335	Augusti/Augustae;  litterae erasae;  miliaria;  viri	DD(ominis) nn(ostris) / Fl(avio) Val(erio) Constantino / victori Aug(usto) et Fl(avio) Cl(audio) / Constantino et Fl(avio) [Iul(io)] / Constantio et Fl(avio) Iul(io) / Constant<i=E> [[nobb(ilissimis) Caess(aribus)]] // Impp(eratoribus) dd(ominis) nn(ostris) / Fl(avio) Val(erio) Constantino / victori Aug(usto) et Fl(avio) Cl(audio) / Constantino et Fl(avio) [Iul(io)] / Constantio et Fl(avio) Iul(io) / Constant<i=E> P(io) F(elice) victo[ri] / [	DD nn Fl Val Constantino victori Aug et Fl Cl Constantino et Fl Constantio et Fl Iul ConstantE Impp dd nn Fl Val Constantino victori Aug et Fl Cl Constantino et Fl Constantio et Fl Iul ConstantE P F victo	DDominis nnostris Flavio Valerio Constantino victori Augusto et Flavio Claudio Constantino et Flavio Iulio Constantio et Flavio Iulio Constanti nobbilissimis Caessaribus Impperatoribus ddominis nnostris Flavio Valerio Constantino victori Augusto et Flavio Claudio Constantino et Flavio Iulio Constantio et Flavio Iulio Constanti Pio Felice victori	lapis		37.6496612	30.5331918						333 to 335
EDCS-28400874	CIL 03, 06869 (p 2061) = EA-2015-44 = AE 2015, 01614	Lycia et Pamphylia	Agra					tituli sacri	] / divo / Augusto	divo Augusto	divo Augusto						http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_03_06869.jpg				
EDCS-78300706	AE 1926, 00074	Lycia et Pamphylia	Ak-Kilisse / Akalissos					milites;  tituli sepulcrales;  viri				lapis		36.5300828	30.2204369	GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1926-18			
EDCS-78300661	AE 1922, 00003 = SEG-02, 00703 = IK-61, 00025	Lycia et Pamphylia	Aksu / Perge	37	41	37	41	Augusti/Augustae;  tituli honorarii;  viri	ὑπὲρ Αὐτοκρά/τορος Γαΐου Καίσα/ρος Σεβαστοῦ / Γερμανικο(ῦ) υἱοῦ / Γερμανικοῦ / ὁ δῆμ[ος]	ὑπὲρ Αὐτοκράτορος Γαΐου Καίσαρος Σεβαστοῦ Γερμανικο υἱοῦ Γερμανικοῦ ὁ δῆμ	ὑπὲρ Αὐτοκράτορος Γαΐου Καίσαρος Σεβαστοῦ Γερμανικοῦ υἱοῦ Γερμανικοῦ ὁ δῆμος	lapis		37.7989877	31.0710354			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P276573;P313785;1ae1922-01			37 to 41
EDCS-78300735	AE 1927, 00080	Lycia et Pamphylia	Aksu / Perge	101	200	101	200	milites;  tituli operum;  tituli sacri;  viri	Ἀρ[τ]εμιδώρου ὑὸς Δίμηνις κορνικουλάρις καὶ [Π]ομ[3]ια Παλ[3]ρια / θυγάτηρ Ἡρώδου ζῶντες ἑαυτοῖς κατεσκεύασαν τὸ ἡρῷον καὶ οὐδενὶ ἑτέρῳ εἰ [δέ τις] / [3]λεινα[3]αι ὑπεύθυνος [3] τῇ κώμῃ |(δηνάρια) (?)ʹ]	Ἀρεμιδώρου ὑὸς Δίμηνις κορνικουλάρις καὶ ομ ια Παλ ρια θυγάτηρ Ἡρώδου ζῶντες ἑαυτοῖς κατεσκεύασαν τὸ ἡρῷον καὶ οὐδενὶ ἑτέρῳ εἰ λεινα αι ὑπεύθυνος	Ἀρτεμιδώρου ὑὸς Δίμηνις κορνικουλάρις καὶ Πομ ια Παλ ρια θυγάτηρ Ἡρώδου ζῶντες ἑαυτοῖς κατεσκεύασαν τὸ ἡρῷον καὶ οὐδενὶ ἑτέρῳ εἰ δέ τις λεινα αι ὑπεύθυνος τῇ κώμῃ δηνάρια ʹ	lapis		37.7989877	31.0710354			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P276709;P314088;1ae1927-21			101 to 200
EDCS-05300124	AE 1988, 01037 = IK-54, 00093	Lycia et Pamphylia	Aksu / Perge					Augusti/Augustae;  mulieres;  tituli sacri;  tria nomina	Divo Traiano / Pla[nci]a M(arci) f(ilia) Magna // θεῷ Τραιανῷ / Πλανκία Μάγνα	Divo Traiano Plaa M f Magna θεῷ Τραιανῷ Πλανκία Μάγνα	Divo Traiano Plancia Marci filia Magna θεῷ Τραιανῷ Πλανκία Μάγνα	lapis		37.7989877	31.0710354		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1988_01037.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD009557;P313838			
EDCS-67500020	AE 2012, 01629	Lycia et Pamphylia	Aksu / Perge					Augusti/Augustae;  liberti/libertae;  nomen singulare;  tituli operum;  viri	[I]mp(eratoris) Domiti[ani] Caesaris Aug(usti) / Germ(anici) loco CLXI per Pri/mum lib(ertum)	mp Domiti Caesaris Aug Germ loco CLXI per Primum lib	Imperatoris Domitiani Caesaris Augusti Germanici loco CLXI per Primum libertum			37.7989877	31.0710354						
EDCS-81300081	AE 2018, 01671	Lycia et Pamphylia	Aksu / Perge					praenomen et nomen;  viri	[3] Aiax C(ai) f(ilius) Cor(nelia) // 	Aiax C f Cor	Aiax Cai filius Cornelia	lapis		37.7989877	31.0710354	GR					
EDCS-49000021	CBI 00683 = SEG-06, 00729	Lycia et Pamphylia	Aksu / Perge											37.7989877	31.0710354	GR					
EDCS-27800564	CIL 03, 06734 = IK-54, 00039 = Chiron-2000-655	Lycia et Pamphylia	Aksu / Perge					tituli honorarii;  tria nomina;  viri	Claudio Caesari German[ico Augusto 3] / C(aius) Iulius Cornutus cum uxo[re 3 posuit(?)] / idemque Cornut[us dedicavit]	Claudio Caesari German C Iulius Cornutus cum uxo idem que Cornut	Claudio Caesari Germanico Augusto Caius Iulius Cornutus cum uxore posuit idem que Cornutus dedicavit			37.7989877	31.0710354						
EDCS-24100192	CIL 03, 06735 = IGRRP-03, 00799 = IK-61, 00389	Lycia et Pamphylia	Aksu / Perge					tituli sepulcrales;  tria nomina;  viri	C(aius) Iulius Plo/camus vi/v<u=O>s sibi et / suis // Γάϊος Ἰούλιος / Πλόκαμος / ζῶν ἑαυτῶι / καὶ τοῖς ἰδίοις	C Iulius Plocamus vivOs sibi et suis Γάϊος Ἰούλιος Πλόκαμος ζῶν ἑαυτῶι καὶ τοῖς ἰδίοις	Caius Iulius Plocamus vivus sibi et suis Γάϊος Ἰούλιος Πλόκαμος ζῶν ἑαυτῶι καὶ τοῖς ἰδίοις			37.7989877	31.0710354			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P314118;bu_CIL%26bibl_volume=3%26bibl_subvolume=%26bibl_insc=6735			
EDCS-24100191	CIL 03, 06736 = IK-61, 00388	Lycia et Pamphylia	Aksu / Perge					mulieres;  tria nomina;  viri	]us et Sergia Theopropis uxor Vibi[i] / [pe]tierint et P(ublio) Sergio Candido et Quin[to	us et Sergia Theopropis uxor Vibi tierint et P Sergio Candido et Quinto	us et Sergia Theopropis uxor Vibii petierint et Publio Sergio Candido et Quinto			37.7989877	31.0710354						
EDCS-24100195	CIL 03, 13625a = IK-61, 00497	Lycia et Pamphylia	Aksu / Perge					tria nomina;  viri	]us Eumelus [	us Eumelus	us Eumelus			37.7989877	31.0710354						
EDCS-51500061	IK-54, 00024 = Gephyra-2008-57 = AE 2008, 01428	Lycia et Pamphylia	Aksu / Perge					liberti/libertae;  milites;  nomen singulare;  ordo equester;  praenomen et nomen;  tituli honorarii;  tituli sacri;  tria nomina;  viri	L(ucio) Pupio L(uci) f(ilio) Sab(atina) Prae/senti trib(uno) milit(um) prae/fecto equitum alae / [Pi]centianae proc[u]/[ra]tori divi Claudi / [et Ne]ronis Claudi / [Caes]aris Aug(usti) Germa/[nici] provinciae Ga/lati{c}ae et Pamphy/liae et a loricata / Ti(berius) Claudius divi Clau/di l(ibertus) et sacerdos Plo/camus amico suo / h(onoris) c(ausa)	L Pupio L f Sab Praesenti trib milit praefecto equitum alae centianae proctori divi Claudi ronis Claudi aris Aug Germa provinciae Galaticae et Pamphyliae et a loricata Ti Claudius divi Claudi l et sacerdos Plocamus amico suo h c	Lucio Pupio Luci filio Sabatina Praesenti tribuno militum praefecto equitum alae Picentianae procuratori divi Claudi et Neronis Claudi Caesaris Augusti Germanici provinciae Galatiae et Pamphyliae et a loricata Tiberius Claudius divi Claudi libertus et sacerdos Plocamus amico suo honoris causa	lapis		37.7989877	31.0710354			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_AE%26bibl_volume=2008%26bibl_subvolume=%26bibl_insc=1428			
EDCS-05300117	IK-54, 00054 = Chiron-2000-651 = AE 1986, 00687	Lycia et Pamphylia	Aksu / Perge					Augusti/Augustae;  ordo decurionum;  tituli honorarii;  viri	Imp(eratori) T(ito) F(lavio) / Vespasiano / Caesari Aug(usto) / ci(ves) R(omani) et ordo / et res publica / Pergensium	Imp T F Vespasiano Caesari Aug ci R et ordo et res publica Pergensium	Imperatori Tito Flavio Vespasiano Caesari Augusto cives Romani et ordo et res publica Pergensium			37.7989877	31.0710354			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD006484			
EDCS-05300118	IK-54, 00055	Lycia et Pamphylia	Aksu / Perge					tituli operum;  tria nomina;  viri	C(aius) Plan[cius M(arci) f(ilius)] / Varus [3] / alipter[ium cum omni] / [orn]ame[nto	C Plan Varus alipter amento	Caius Plancius Marci filius Varus alipterium cum omni ornamento			37.7989877	31.0710354						
