EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-60100007	RRMAM-02-01, 00505 = RRMAM-03-03, 00068a	Cappadocia	Alisli Burun	222	222	222	222	Augusti/Augustae;  miliaria;  tituli operum;  viri	Imp(erator) C[a]/esar M(arcus) Au/relius Sever/us Alexande/r Pius Fe[l]ix A/ug(ustus) trib(unicia) po/test(ate) co(n)s(ul) / p(ater) p(atriae) vias et po/ntes vetus/tate conlaps/as restituit // 	Imp C esar M Aurelius Severus Alexander Pius Fe ix Aug trib potest cos p p vias et pontes vetustate conlapsas restituit	Imperator Caesar Marcus Aurelius Severus Alexander Pius Felix Augustus tribunicia potestate consul pater patriae vias et pontes vetustate conlapsas restituit	lapis		38.690314	34.844085	GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-03_00068a.jpg				222 to 222
EDCS-60100008	RRMAM-02-01, 00506 = RRMAM-03-03, 00068b	Cappadocia	Alisli Burun	218	218	218	218	Augusti/Augustae;  miliaria;  ordo senatorius;  tituli operum;  tituli sacri;  tria nomina;  viri	Imp(eratori) Caes(ari) / divi Sever/i nep(oti) divi M(arci) A/ntonini fil(io) / M(arco) Aurel(io) Anton[i]/no Pio Felici Au/g(usto) miliari[a] / re[s]tituta p/er M(arcum) Ulp(ium) / Ofellium Th/eodorum le/g(atum) Aug(usti) pr(o) p[r(aetore)] // 	Imp Caes divi Severi nep divi M Antonini fil M Aurel Anton no Pio Felici Aug miliari re tituta per M Ulp Ofellium Theodorum leg Aug pr p	Imperatori Caesari divi Severi nepoti divi Marci Antonini filio Marco Aurelio Antonino Pio Felici Augusto miliaria restituta per Marcum Ulpium Ofellium Theodorum legatum Augusti pro praetore	lapis		38.690314	34.844085	GR					218 to 218
EDCS-60100009	RRMAM-02-01, 00507 = RRMAM-03-03, 00068c	Cappadocia	Alisli Burun	238	238	238	238	Augusti/Augustae;  miliaria;  ordo senatorius;  tria nomina;  viri	Im[p(eratori)] / Caesar(i) / Marco Anto[n]/io Gordiano / [P]io F[elici Au]/[g]us[t]o restit/uerunt per / [C]uspidium / [F]laminium / [Se]verum leg/[a]tum pro / praetore // 	Im Caesar Marco Anto io Gordiano io F us o restituerunt per uspidium laminium verum leg tum pro praetore	Imperatori Caesari Marco Antonio Gordiano Pio Felici Augusto restituerunt per Cuspidium Flaminium Severum legatum pro praetore	lapis		38.690314	34.844085	GR					238 to 238
EDCS-60100010	RRMAM-02-01, 00508 = RRMAM-03-03, 00068d	Cappadocia	Alisli Burun	244	247	244	247	Augusti/Augustae;  miliaria;  ordo senatorius;  tituli operum;  tria nomina;  viri	Imp(erator) / Caes(ar) M(arcus) Iu[lius] Philip[pus] / [P]ius Fel[ix In]/[v]ictus A[ug(ustus) et M(arcus) / Iulius Philip[pus] / nobilissimu[s] / [C]aesar [v]i[as et] / [p]ontes [v]et[u]/state conlap/sas restituer/unt per Anton/ium Memmi/um Hieronem / v(irum) c(larissimum) [l]eg(atum) Aug(usti) / pr(o) pr(aetore) // 	Imp Caes M Iu Philip ius Fel ictus Aug et M Iulius Philip nobilissimu aesar i ontes et state conlapsas restituerunt per Antonium Memmium Hieronem v c eg Aug pr pr	Imperator Caesar Marcus Iulius Philippus Pius Felix Invictus Augustus et Marcus Iulius Philippus nobilissimus Caesar vias et pontes vetustate conlapsas restituerunt per Antonium Memmium Hieronem virum clarissimum legatum Augusti pro praetore	lapis		38.690314	34.844085	GR					244 to 247
EDCS-60100011	RRMAM-02-01, 00509 = RRMAM-03-03, 00068e	Cappadocia	Alisli Burun					miliaria				lapis		38.690314	34.844085	GR					
EDCS-81300086	AE 2018, 01762	Cappadocia	Arslantepe					milites;  tituli operum	Leg(io) XII F(ulminata)	Leg XII F	Legio XII Fulminata	lapis		40.3402179	26.2764691						
EDCS-60100043	RRMAM-02-01, 00330 = RRMAM-03-03, 00049a	Cappadocia	Asagiekecik / Asagi Ekecik					miliaria	?			lapis		39.8005821	36.1690974						
EDCS-60100044	RRMAM-02-01, 00331 = RRMAM-03-03, 00049b	Cappadocia	Asagiekecik / Asagi Ekecik					miliaria	?			lapis		39.8005821	36.1690974						
EDCS-60100045	RRMAM-02-01, 00332 = RRMAM-03-03, 00049c	Cappadocia	Asagiekecik / Asagi Ekecik					miliaria	?			lapis		39.8005821	36.1690974						
EDCS-59900002	RRMAM-02-01, 00058 = RRMAM-03-03, 00017b	Cappadocia	Asagikarasu / Asagi Karasu	335	337	335	337	Augusti/Augustae;  litterae erasae;  miliaria;  viri	[I]mperator(i) Caes(ari) / [Fl(avio) V]al(erio) Constantino / [max]imo victor(i) / [ac] triumfator(i) / [s]emper Aug(usto) / [et Fl(avio)] Cl(audio) Constantino / [et Fl(avio) I]ul(io) Constantio / [et Fl(avio) I]ul(io) Constanti{ae} / [[[et Fl(avio) Delmatio]]] / [nnnn](o)bbbb(ilissimis) Caessss(aribus)] // 	mperator Caes al Constantino imo victor triumfator emper Aug Cl Constantino ul Constantio ul Constantiae	Imperatori Caesari Flavio Valerio Constantino maximo victori ac triumfatori semper Augusto et Flavio Claudio Constantino et Flavio Iulio Constantio et Flavio Iulio Constanti et Flavio Delmatio nnnnobbbbilissimis Caessssaribus	lapis		40.748604	35.673126	GR					335 to 337
EDCS-59900001	RRMAN-02-01, 00057 = RRMAM-03-03, 00017a	Cappadocia	Asagikarasu / Asagi Karasu	305	306	305	306	Augusti/Augustae;  miliaria;  viri	Imp(eratori) Caes(ari) F(lavio) Val(erio) / Constantio / P(io) F(elici) Invic(to) Aug(usto) et / Imp(eratori) Caes(ari) Gal(erio) Val(erio) / Maximiano / P(io) F(elici) Invic(to) Aug(usto) et / Flavio Valer(io) / [Severo et Gal(erio) Val(erio)] / [Maximino] / [nobb(ilissimis) Caess(aribus)] / [	Imp Caes F Val Constantio P F Invic Aug et Imp Caes Gal Val Maximiano P F Invic Aug et Flavio Valer	Imperatori Caesari Flavio Valerio Constantio Pio Felici Invicto Augusto et Imperatori Caesari Galerio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Severo et Galerio Valerio Maximino nobbilissimis Caessaribus	lapis		40.748604	35.673126						305 to 306
EDCS-60100060	RRMAM-02-01, 00059 = RRMAM-03-03, 00021	Cappadocia	Aydogdu	293	375	293	375	Augusti/Augustae;  litterae erasae;  miliaria;  viri	Imp(eratori) Caes(ari) C(aio) / Aurel(io) Val(erio) / Diocletiano / P(io) F(elici) Inv(icto) Aug(usto) et / Imp(eratori) Caes(ari) M(arco) / Aurelio Val(erio) / [[[Maxim]iano]] / P(io) F(elici) Inv(icto) Aug(usto) et / Flav[io Val]er(io) / Co[nstanti]o et / G[alerio Val(erio)] / M[aximiano] / [nobb(ilissimis) Caess(aribus)] / [ // DD(omini) nn(ostri) / Valentinianu[s] / Valens / et Gratianus / Augg(usti)	Imp Caes C Aurel Val Diocletiano P F Inv Aug et Imp Caes M Aurelio Val P F Inv Aug et Flav er Co o et G M DD nn Valentinianu Valens et Gratianus Augg	Imperatori Caesari Caio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobbilissimis Caessaribus DDomini nnostri Valentinianus Valens et Gratianus Auggusti	lapis		40.588955	35.727768		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-03_00021_1.jpg;$RRMAM-03-03_00021_2.jpg				293 to 375
EDCS-24700003	CIL 03, 07205 = CIL 01, 00649 (p 926) = IK-17-01, 03159 = IvMagnesia 00255 = RRMAM-03-01, 00005 = Arino-2015, 00038	Cappadocia	Aziziye / Ilica	-129	-126	-129	-126	miliaria;  ordo senatorius;  praenomen et nomen;  viri	M(anius) Aquillius M(ani) f(ilius) / co(n)s(ul) / V // 	M Aquillius M f cos V	Manius Aquillius Mani filius consul V	lapis		39.9454672	41.1060051	GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-01_00005.jpg;$Arino_00038_1.jpg;$Arino_00038_2.jpg				-129 to -126
EDCS-60300421	RRMAM-03-03, 00150a = AE 2012, 01717	Cappadocia	Aziziye / Ilica	313	367	313	367	Augusti/Augustae;  litterae erasae;  miliaria;  viri	Imp(eratori) Cae(sari) Fl(avio) Val(erio) / Constantino Inv(icto) Au(gusto) et / Imp(eratori) Cae(sari) [[[Val(erio) Licinio]]] / [[[Liciniano Inv(icto) Aug(usto)]]] / [[[6]]] / [[[3]]]OC // Imp(eratori) Caes(ari) / d(omino) n(ostro) Cl(audio) Iuliano / P(io) F(elici) Invic(to) Aug(usto) // Impp(eratoribus) Caes(saribus) dd(ominis) nn(ostris) / Fl(avio) Valentiniano / et Fl(avio) Valente / Augg(ustis)	Imp Cae Fl Val Constantino Inv Au et Imp Cae OC Imp Caes d n Cl Iuliano P F Invic Aug Impp Caes dd nn Fl Valentiniano et Fl Valente Augg	Imperatori Caesari Flavio Valerio Constantino Invicto Augusto et Imperatori Caesari Valerio Licinio Liciniano Invicto Augusto OC Imperatori Caesari domino nostro Claudio Iuliano Pio Felici Invicto Augusto Impperatoribus Caessaribus ddominis nnostris Flavio Valentiniano et Flavio Valente Auggustis	lapis		39.9454672	41.1060051						313 to 367
EDCS-60300422	RRMAM-03-03, 00150b = AE 2012, 01718	Cappadocia	Aziziye / Ilica	293	305	293	305	Augusti/Augustae;  miliaria;  ordo equester;  tituli sacri;  tria nomina;  viri	] / P(io) Fel(ici) [3 et Fl(avio) V]al(erio) / Consta[nti]o et / Gal(erio) Val(erio) Maxim[i]ano / nobiliss(imis) C[ae]ss(aribus) / m(ilia) p(assuum) XXXXV //  // Aur(elius) Priscianu[s] v(ir) p(erfectissimus) / praes(es) pr(ovinciae) P(onti) d(evotus) [n(umini) m(aiestati)q(ue)] / eorum	P Fel al Consta o et Gal Val Maxim ano nobiliss C ss m p XXXXV Aur Priscianu v p praes pr P d eorum	Pio Felici et Flavio Valerio Constantio et Galerio Valerio Maximiano nobilissimis Caessaribus milia passuum XXXXV Aurelius Priscianus vir perfectissimus praeses provinciae Ponti devotus numini maiestati que eorum	lapis		39.9454672	41.1060051	GR					293 to 305
EDCS-60100062	RRMAM-02-01, 00060 = RRMAM-03-03, 00023a	Cappadocia	Baglica	128	307	128	307	Augusti/Augustae;  litterae erasae;  miliaria;  tituli sacri;  viri	[Imp(erator) Caes(ar) divi] / [Nervae nepos Tr]/[aianus Hadria]/[nus Aug(ustus) pont]/[if(ex) max(imus) trib(unicia) pot]/est[at(e) XIII i]mp(erator) / XIII p(ater) p(atriae) mil(ia) ab / Amasia ad fi(nes) / Galatorum / mil(ia) p(assuum) / [[[XX]]] // Imp(eratori) [Caes(ari)] Val(erio) / Maximiano / P(io) F(elici) Invict(o) Aug(usto) et / Imp(eratori) Caes(ari) Flav(io) / Val(erio) Severo / P(io) F(elici) Invict(o) Aug(usto) et / G(alerio) Val(erio) [[[Maximino]]] et / Fl(avio) Val(erio) Constantino / nobb(ilissimis) Caess(aribus)	est mp XIII p p mil ab Amasia ad fi Galatorum mil p Imp Val Maximiano P F Invict Aug et Imp Caes Flav Val Severo P F Invict Aug et G Val et Fl Val Constantino nobb Caess	Imperator Caesar divi Nervae nepos Traianus Hadrianus Augustus pontifex maximus tribunicia potestate XIII imperator XIII pater patriae milia ab Amasia ad fines Galatorum milia passuum XX Imperatori Caesari Valerio Maximiano Pio Felici Invicto Augusto et Imperatori Caesari Flavio Valerio Severo Pio Felici Invicto Augusto et Galerio Valerio Maximino et Flavio Valerio Constantino nobbilissimis Caessaribus	lapis		40.606640	35.685093		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-03_00023a_1.jpg;$RRMAM-03-03_00023a_2.jpg;$RRMAM-03-03_00023a_3.jpg;$RRMAM-03-03_00023a_4.jpg				128 to 307
EDCS-60100063	RRMAM-03-03, 00023b	Cappadocia	Baglica	238	238	238	238	Augusti/Augustae;  miliaria;  tituli sacri;  viri	Imp(erator) Caes(ar) Ma(rcus) An/tonius Gordian/us divi Girdian/i nepos Pius Fel[i]/x Invictus Augu/stus [p(ontifex) m(aximus)] tribun[i]c/[ia potestate	Imp Caes Ma Antonius Gordianus divi Girdiani nepos Pius Fel x Invictus Augustus tribun cia potestate	Imperator Caesar Marcus Antonius Gordianus divi Girdiani nepos Pius Felix Invictus Augustus pontifex maximus tribunicia potestate	lapis		40.606640	35.685093						238 to 238
EDCS-60300426	RRMAM-02-01, 00684 = RRMAM-03-03, 00156	Cappadocia	Bahcebasi / Orduzu	286	305	286	305	Augusti/Augustae;  miliaria;  viri	Impp(eratoribus) Caes[s(aribus)] / Caio Valerio / Diocletiano / P(io) F(elici) Invicto / [	Impp Caes Caio Valerio Diocletiano P F Invicto	Impperatoribus Caessaribus Caio Valerio Diocletiano Pio Felici Invicto	lapis		40.237602	36.079140						286 to 305
EDCS-60100068	RRMAM-02-01, 00061 = RRMAM-03-03, 00028	Cappadocia	Beke					miliaria	?			lapis		40.5920558	35.4898757						
EDCS-09301262	RRMAM-02-01, 00858 = RRMAM-03-03, 00002 = Epigraphica-1977-169 = AE 1977, 00814	Cappadocia	Belkuyu / Belkugu	236	238	236	238	Augusti/Augustae;  miliaria;  tituli operum;  viri	Imperator / Caesar Gaius / Iulius Verus / Maximinus / Pius Felix Invi/ctus Aug(ustus) et Ga/ius Iulius Ver/us Maximus no/bilissimus Cae/sar vias e(t) pontes / vetustate c<o=U>n/lapsas {asas} res/[ti]tuerunt pe[r] / [	Imperator Caesar Gaius Iulius Verus Maximinus Pius Felix Invictus Aug et Gaius Iulius Verus Maximus nobilissimus Caesar vias e pontes vetustate cUnlapsas asas res tuerunt pe	Imperator Caesar Gaius Iulius Verus Maximinus Pius Felix Invictus Augustus et Gaius Iulius Verus Maximus nobilissimus Caesar vias et pontes vetustate conlapsas restituerunt per	lapis		37.3331125	32.4214965		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Epigraphica_1977_169.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD020833			236 to 238
EDCS-81300084	AE 2018, 01748	Cappadocia	Beyozu / Avkat / Euchaita	236	238	236	238	Augusti/Augustae;  miliaria;  ordo senatorius;  tria nomina;  viri	[Imp(eratori) Caes(ari)] / Gaio Iul]i[o] / [Vero Maxi]m[ino] / [P(io) F(elici) Inv(isco) Aug(usto)] trib(unicia) / [pot(estate) p(atri) p(atriae) c]o(n)s(uli) proc[o(n)s(uli)] / [et C(aio) Iul(io) Vero M]aximo / [nobilissimo C]aes(ari) [per] / [Aelium Vibianum] praes(idem) / [	i m trib os proc aximo aes praes	Imperatori Caesari Gaio Iulio Vero Maximino Pio Felici Invisco Augusto tribunicia potestate patri patriae consuli proconsuli et Caio Iulio Vero Maximo nobilissimo Caesari per Aelium Vibianum praesidem	lapis		40.5703847	35.2668707						236 to 238
EDCS-60100061	RRMAM-02-01, 00062 = RRMAM-03-03, 00022	Cappadocia	Boga	293	305	293	305	Augusti/Augustae;  miliaria;  ordo equester;  tituli sacri;  tria nomina;  viri	Diocletianus Maximianus Augusti Constantius Galerius Caesares 3]] / VIIII //  // Aur(elius) Priscianus / v(ir) p(erfectissimus) praes(es) p(rovinciae) P(onti) {P} / d(evotus) n(umini) m(aiestati)q(ue) eorum	Diocletianus Maximianus Augusti Constantius Galerius Caesares VIIII Aur Priscianus v p praes p P P d n mq eorum	Diocletianus Maximianus Augusti Constantius Galerius Caesares VIIII Aurelius Priscianus vir perfectissimus praeses provinciae Ponti devotus numini maiestati que eorum	lapis				GR					293 to 305
EDCS-60100046	RRMAM-02-01, 00937 = RRMAM-03-03, 00050a	Cappadocia	Bogazbasi / Donekse	238	238	238	238	miliaria;  tituli operum;  tituli sacri	Imp(erator) Caes(ar) M(arcus) Ant<o=E>(nius) / Gord(ianus) filius divi / Gordiani nepos / Pius Felix Invi/ctus Aug(ustus) [p(ater)] p(atriae) / tribunic(ia) pot(estate) / viam restituit / mil(ia)	Imp Caes M AntE Gord filius divi Gordiani nepos Pius Felix Invictus Aug p tribunic pot viam restituit mil	Imperator Caesar Marcus Antonius Gordianus filius divi Gordiani nepos Pius Felix Invictus Augustus pater patriae tribunicia potestate viam restituit milia	lapis		40.525551	36.893471						238 to 238
