EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Material	Comment	Links	Latitude	Longitude	TM Place	language	photo
EDCS-16700162	AE 1904, 00218	Aegyptus	?	147	147	leges; ordo equester; tria nomina; viri	L(ucio) Annio Largo C(aio) Prastina Messalino co(n)s(ulibus) / IIII K(alendas) Septembres anno X Imp(eratoris) Caesaris // ]/ERAT D[3 qui] / infra [scripti sunt] / L(ucio) Ann[io Largo C(aio) Prastina Messalino] / co(n)s(ulibus) ann[o X Imp(eratoris) Caesaris T(iti) Aeli] / Hadria[ni Antonin(i) Aug(usti) Pii] / M(arco) Pet[ronio Honorato praef(ecto) Aeg(ypti)] / profes[3] / CCCM CA[3] / tab(ula) IL[3] / Longin[3]/um PRID[3] / Herenn[ius 3] / F() L() H[3] / V Idus I[3]			http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0066536;HD033573;1ae1904-55;1ae1904-57 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD033573 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0066536					
EDCS-78300501	AE 1913, 00237	Aegyptus	?	204	204	Augusti/Augustae; tituli honorarii; tituli sacri; viri		lapis		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P222566;1ae1913-58				GR	
EDCS-16200989	AE 1919, 00023 = AE 1921, 00035 = AE 1924, +00141	Aegyptus	?	198	198	leges; ordo equester; tria nomina; viri	Q(uintus) Aemilius Saturninus praef(ectus) Aeg(ypti) / postulante C(aio) Terentio Sarapammone / Meviae Dionusiario(!) e lege Iulia // et Titia et ex s(enatus) c(onsulto) M(arcum) Iulium / Alexandrum quo ne ab iusto / tutore tutela abeat tutorem dedit // d(escriptum?) e(t?) r(ecognitum?) e(x?) e(xemplo?) b(revi?) t(abulae?) s(upra?) s(criptae?) / actum Alex(andriae) ad Aeg(yptum) VIIII Kal(endas) Octobr(es) / Saturnino et Gallo co(n)s(ulibus) anno VII / Imp(eratorum) / Caesarum L(uci) Septimi Severi / Pii Pertinacis Arabici Adiabenici / Parthici Maximi et M(arci) Aureli / Antonini Augg(ustorum) mense Thoth die XXCCI // C(ai) Iuli Heraclae / C(ai) Longini Prisci / P(ubli) Octavi Theophili / M(arci) Aureli Marci / M(arci) Iuli Felicis / C(ai) Domiti Claudiani / C(ai) Terenti Sarapammo/nis // Q(uintus) Aemilius Saturninus praef(ectus) Aeg(ypti) / postulante C(aio) Terentio Sarapammo/ne Meviae Dionusiario(!) e lege Iulia / et Ti(ti)a et ex s(enatus) c(onsulto) M(arcum) Iulium Alex/andrum / quo ne ab iusto tutore tutela abeat / tutorem dedit d(escriptum?) e(t?) r(ecognitum?) e(x?) e(xemplo?) b(revi?) t(abulae?) s(upra?) s(criptae?) / actum Alex(andriae) ad Aeg(yptum) VIIII Kal(endas) Octobr(es) / Saturnino et Gallo co(n)s(ulibus) anno VII / Impp(eratorum) / Caesarum Luci Septimi Severi Pii / Pertinacis Arabici Adiabenici / Parthici Maximi et M(arci) Aureli / Antonini / Augg(ustorum) mense Thot(h) die / XXVI			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD026661;1ae1919-09;1ae1919-10;1ae1921-09;1ae1921-10;1ae1924-43 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD026661					
EDCS-15800285	AE 1926, 00151 = AE 1928, +00080 = AE 1939, 00309	Aegyptus	?	128	128	leges; mulieres; ordo equester; tituli operum; tria nomina; viri	L(ucio) Nonio Torquato Asprenate II M(arco) Annio / Libone co(n)s(ulibus) Idib(us) April(ibus) anno XII Imp(eratoris) / Caesaris Traiani Hadriani Aug(usti) mense / Parmuthi die XVIII Alex(andriae) ad Aeg(yptum) / descriptum et recognitum ex tabula pro/fes(s)ionum quibus liberi nati sunt / quae tabula proposita erat in foro Aug(usti) / in qua scriptum fui<t=D> id quod infra scri/ptum est M(arco) Claudio Squilla Gallicano / T(ito) Atilio Rufo Titiano co(n)s(ulibus) anno XII Imp(eratoris) / Caesaris Traiani Hadriani Aug(usti) T(ito) Flavi(o) / Titiano praef(ecto) Aeg(ypti) profes(s)iones liberorum / acceptae citra causarum cognitionem // tab(ula) VIII pag(ina) II amplioribus litteris / scriptum est L(ucio) Nonio Torquato Asprenat[e] / II M(arco) Annio Libone co(n)s(ulibus) et post alia pag(ina) IX / VI Kal(endas) Apri(les) / C(aius) Herennius Geminianus HS CCCLXXV / fi(liam) n(atam) Herenniam Gemellam / ex Diogenide M(arci) f(iliam) Thermu/thario V Idus Mart(ias) q(uae) p(roximae) / f(uerunt) c(ivem?) R(omanam?) e(xscripsi?) ad K(alendarium?) // M(arci) Iuli Capitolini / L(uci) Petroni Celeris / C(ai) Iuli Blandiani / M(arci) Antisti Longi / C(ai) Semproni Valentis / T(iti) Flavi Macrini / M(arci) Antoni Clementis			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD023079;HD025504;1ae1926-38;1ae1926-39;1ae1928-22 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD023079					
EDCS-15800284	AE 1929, 00096 = AE 1929, +00126 = AE 1939, +00305 = AE 1939, +00312	Aegyptus	?	62	62	leges; mulieres; ordo equester; tria nomina; viri	P(ublio) Mario L(ucio) Afinio Gallo co(n)s(ulibus) / X K(alendas) Augustas / anno VIII Neronis Claudi Caesaris / Augusti Germanici Imp(eratoris) mense / Ep{h}ip(h) die XXIX / Alex(andriae) ad Aeg(yptum) / descriptum et r[ecog]nitum ex tabu/la professionum quibus liberi / nati sunt quae tabula proposita / erat in [a]trio magno in qua sc[ri]/ptum erat id quod infra script(um) est / L(ucius) Iulius Vestinus praef(ectus) Aeg(ypti) // quibus] / liberi nati sunt quae tabula / proposita erat in atrio magno / in qua scriptum erat id quod in/fra scriptum est / L(ucius) Iulius Vestinus praef(ectus) Aeg/[ypti] nomina eorum qui e lege Pap(ia) / [P]opp(aea) et Aelia Sentia liberos apud / [3] natos sibi professi sunt proposu(it) / P(ublio) Mario L(ucio) Afinio Gallo co(n)s(ulibus) / XV K(alendas) Augustas / L(ucius) Valerius L(uci) f(ilius) Pol(lia) Crispus HS CCCLXXV / [3] filium natum L(ucium) Valerium / L(uci) f(ilium) Pol(lia) Crispum ex Domitia L(uci) f(ilia) / Paulla III K(alendas) Iulias q(uae) p(roximae) f(uerunt) / [c(ivem?)] R(omanum) [e(xscripsi?)] a(d) K(alendarium?) // P(ublio) Mario L(ucio) Afinio Gallo co(n)s(ulibus) / X K(alendas) Augustas / anno VIII Neronis Claudi Caesaris Augusti Germanici Imp(eratoris) mense / Ep{h}ip(h) die XXIX / Alex(andriae) ad Aeg(yptum) / descriptum et recognitum ex tabu/la professionum quibus liberi / nati sunt quae tabula proposita / erat in [a]trio magno in qua scri/ptum erat id quod infra script[um est] / L(ucius) Iulius Vestinus praef(ectus) Aeg(ypti) // [	lignum		http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0066609;HD023088;1ae1929-21;1ae1929-22;1ae1929-33;1ae1929-34 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD023088 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0066609					
EDCS-16100353	AE 1931, 00087 = AE 1939, 00310 = AE 1952, 00233	Aegyptus	?	103	103	leges; milites; tria nomina; viri	[M(arcus) Cornel]i[u]s M(arci) filius Iustus HS XX / [fil(ium) n]at(uralem) M(arcum) Cornelium Iustum ex / [3]a M(arci) f(ilia) Herade IV Idus Septemb(res) / q(ui) p(roximi) f(uerunt) c(ivem) R(omanum) e(xscripsi?) ad K(alendarium?) // C(ai) Corneli Rufi veter(ani) / M(arci) Egnati Longi vet(erani) / C(ai) I(uli) Valentii veter(ani) / Q(uinti) Ancharet{t}i Croculi / [ // [Imp(eratore)] C[a]esare Nerva [Traiano Aug(usto) V] / [M(anio) Labe]ri[o] M[axi]mo I[I co(n)s(ulibus) [			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD025455;HD023082;1ae1931-28 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD025455					
EDCS-15200100	AE 1931, 00088 = AE 1939, 00313 = AE 1952, 00234	Aegyptus	?	144	144	leges; tituli operum; tria nomina; viri	I[mp(eratore) Caesare T(ito) Aelio Hadriano Antonino Aug(usto)] / [P]i[o IIII M(arco) Aelio Aurelio Vero Caesare II co(n)s(ulibus)] / XI Ka[l(endas)] Iulias [anno] VII[I] Imp(eratoris) Caesaris / Titi A[eli] H[adria]ni An[to]nini Aug(usti) Pii / [co(n)s(ulis)] III[I patris patriae me]nse / Paun[i die] XX[VI]I Alex(andriae) ad Ae]g(yptum) / descriptum et re[cognitum ex tabula] / albi profession[um] q[ui]bus l[ib]eri nat[i] / sunt quae prop[osita erat in a]trio [m]agn[o in] / qua scri[ptu]m [fuit id quod inf]ra sc[rip]tu(m) / est T(ito) Statili[o Maximo // [nati] sunt quae proposi[ta erat in atrio] / [mag]no in qua scriptum [fuit id quod] / [infra] scriptum est / [T(ito) Sta]tilio Maximo L(ucio) Lollia[no Avito co(n)s(ulibus)] / [anno] VII Imp(eratoris) Caesaris Titi [Aeli Hadriani] / [Anto]nini Aug(usti) Pii p(atris) p(atriae) L(ucio) Va[lerio Proculo] / [praef(ecto)] Aeg(ypti) professiones li[berorum acceptae] / [citra c]ausarum cognition[em ta(bula) 3] / [3 lo]co XV IIII Idus Iun[ias] / [3 Semp]ronius Valens a<b=P>[sens per suorum bo]/[norum] curatorem C(aium) Semp[ronium 3] / [fil(ium) n(atum) L(ucium)] Sempronium Saturn[inum ex 3] / [Satur]nina V Kal(endas) Iunia[s q(ui) p(roximi) f(uerunt) c(ivem) R(omanum) e(st) ad K(alendarium?) //	lapis		http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0066532;HD023091;HD025458;1ae1931-28;1ae1931-29 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD023091 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0066532				GR	
EDCS-78700067	AE 1934, 00005	Aegyptus	?			officium/professio; viri		lapis		http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1934-06;1ae1934-07				GR	
EDCS-16000481	AE 1934, 00006	Aegyptus	?	1	200	nomen singulare; officium/professio; tituli possessionis; viri	Exemplar / hordei missi per Chae/remonam Anubionis / gubernatorem ex no/mo Memphite a[d] Metro/polin			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD026569;1ae1934-07 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD026569					
EDCS-15900140	AE 1937, 00112	Aegyptus	?	127	127	Augusti/Augustae; leges; milites; mulieres; tituli sacri; tria nomina; viri	C(aius) Antonius Maximus armorum cus(tos) / L(uci) Farsulei / M(arcus) Arrius Antoninus / turma Rufi / Gaius Barga mil(es) L(uci) Farsulei / C(aius) Iulius Marcellus cornicul(arius) / [3]VDI / T(itus) Marsias Bammogalis(?) SV[3]XI / Numerius Alexa fil(ius) Longi / M(arcus) Lucretius Clem[en]s [3] / [6] / M(arcus) Lucretius Clemens eq(ues) coh(ortis) I Thra(cum) / tur(ma) Silvani testatus est eos qui signa/turi erant iuravitque per I(ovem) O(ptimum) M(aximum) / et Numina divorum Augustorum / Geniumque Imp(eratoris) Caesaris Traiani / Hadriani Augusti naturalem sibi fi/lium in militia natum esse Sere/num ex Octavia Tamusta VII Kal(endas) / Maias ann(o) XI Imp(eratoris) Caesaris Traiani / Hadriani Augu(sti) // Ut possit post honestam missionem suam / ad epicrisin suam adprobare filium suum / naturalem esse / actum castris hib(ernis) coh(ortis) I T(hracum) contra / Apollonos poli(m) magna(m) Thebaidis / Kal(endis) Mai(i)s ann(o) s(upra) s(cripto)			http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0086386;HD023280 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD023280 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0086386					
EDCS-15500007	AE 1938, 00001 = AE 1952, 00235	Aegyptus	?	138	138	leges; milites	] / [Camerino et] Nigro co(n)s(ulibus) / [loco Pselchi a]d hib(erna) coh(ortis) s(uprae) s(criptae) / [anno XXII I]mp(eratoris) Caesaris Traiani / [Hadriani A]ug(usti) et vocari eum Numis/[ium at]que se testari ex lege / A(elia) S(entia) / [et Papiae(!)] Poppaeae(!) quae de fili(i)s / [procreandi]s latae sunt nec potuisse se / [profiteri pro]pter [di]strinctionem(!) militiae / [actum in] s(upra) s(cripto) Pselchi ad hib(erna) coh(ortis) s(upra) s(criptae) / [3]s isdem co(n)s(ulibus) // ] / et Nigro co(n)s(ulibus) loco Pselchi ad hib(erna) coh(ortis) s(upra) s(criptae) / anno XXII Imp(eratoris) Cae(s)aris Traiani / Hadriani Aug(usti) et vocari eum Nu<m=NN>isium / atque se testari ex lege Ael(ia) S(entia) / et Papiae(!) Poppaeae(!) quae de fili(i)s procre/andis latae sunt nec potuisse se profiteri / [pro]p[t]er [3]s[			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD021903 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD021903					
EDCS-15300194	AE 1947, 00012	Aegyptus	?	126	132	leges; mulieres; ordo equester; tria nomina; viri	T(itus) Flavius Titianus praef(ectus) Aeg(ypti) postulante / Publio Diodoro quo ne ab iusto tutore / t[u]tela abeat e leg(e) Iulia et Titia et / ex s(enatus) c(onsulto) (H)erennia(e) Antonia(e) fil(iae) Lu/ci (H)erenni Valentis M(arcum) Numisium / Longum legitimum tutorem / dedit b(is) d(e) e(a) r(e) e(odem) e(xemplum) t(abulae) / s(upra) s(criptae) s(unt) // [3]L[3] / C(ai) Fufi Atte[3] / Gn(aei!) Antusti Lapeth[i] / L(uci) Aureli Pudoris / C(ai) Titi Hercul[ani] / T(iti) E[g]n[at]i Tib[eriani(?)]			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD019316 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD019316					
EDCS-13900448	AE 1952, 00237a	Aegyptus	?	176	200	leges; milites; nomen singulare; viri	] / mil(es) coh(ortis) I Apamenorum / |(centuria) Octavi per II nuntios / ad testament{i}um suum // ] testamen/[tum(?)? 3] / leg(ionis) II Tr(aianae) Fort[i]s / [te]stamento fructu / VIII K(alendas) Decembres			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD019277 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD019277					
EDCS-13900449	AE 1952, 00238	Aegyptus	?	206	206	leges; milites; mulieres; ordo equester; praenomen et nomen; servi/servae; viri	C(aio) Caerellio pr(a)efec(to) c[oh(ortis) 3] / [3] III Idus [Decembres Primo et Aemiliano co(n)s(ulibus)] / Eutyches Tislavos accep[it(?)? 3] / ab Petronia Demetr[ia 3] / Imsus serv<u=O>s Umen[aei 3] / Aeg(ypto) s(upra) s(cripta) eisque |(denarios) CCCVI[3] / III Id(us) Decembres Prim[o et Aemiliano co(n)s(ulibus)]			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD019280 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD019280					
EDCS-08300551	AE 1985, 00840	Aegyptus	?	101	200	milites; tituli possessionis; tria nomina; viri	Leg(io) III Cyr(enaica) / |(centuria) Minuci / Claudiani / C(aius) Anthistius / Valens nomo / Arsenoite	lignum		http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD003126 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD003126					
EDCS-67200388	AE 2000, 01579 = AE 2002, 01613	Aegyptus	?							http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD044161 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD044161				GR	
EDCS-67200387	AE 2002, 01612	Aegyptus	?	301	640					http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD044160 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD044160				GR	
EDCS-67200389	AE 2002, 01614	Aegyptus	?	212	300					http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD044162 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD044162				GR	
EDCS-67200390	AE 2002, 01615	Aegyptus	?							http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD044163 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD044163				GR	
EDCS-58500250	BASP-2009-17	Aegyptus	?			liberti/libertae; ordo equester; tituli sacri; tria nomina; viri	] / et Elladio XX sol<v=B>i(t) pu<b=P>l(ice) / XX(vicesimae) liber{i}tati(s) p<o=U>puli Romani / accepi Aur(elius) Isidorianus v(ices) a(gens) p(rocuratorum) XX(vicesimae)								
EDCS-73700333	CAUN-2018-215	Aegyptus	?	271	500	inscriptiones christianae	"Iesus s(anc)t<u=O>(s) ego Iesus sum ego fui s(anc)t<u=O>(s) ego s(anc)t<u=O>(s) fui / s(anc)t<u=O>(s) Iesus fui s(anc)t<u=O>(s) Iesus est Iesus s(anc)t<u=O>(s) est / Ego [3] / s(anc)t<u=O>(s) Iesus fuit s(anc)t<u=O>(s) Iesus est Iesus fuit s(anc)t<u=O>(s) Iesus / s(anc)t<u=O>(s) fuit Iesus s(anc)t<u=O>(s) Iesus fuit s(anc)t<u=O>(s) Iesus fuit / s(anc)t<u=O>(s) Iesus est Iesus est alef s(anc)t<u=O>(s) Iesus Iesus / Iesus s(anc)t<u=O>(s) Iesus alef est |(omega) est s(anc)t<u=O>(s) Iesus / Iesus s(anc)t<u=O>(s) fui s(anc)t(us) Iesus fui s(anc)t<u=O>(s) I[esus] / s(anc)t<u=O>(s) Iesus s(anc)t<u=O>(s) Iesus Iesus [fuit] / s(anc)t<u=O>(s) Iesus Iesus est s(anc)t(us) Iesus fuit s(anc)t<u=O>(s) / Iesus s(anc)t<u=O>(s) fuit Iesus ego fui I[esus] / Iesus s(anc)t(us) fuit s(anc)t<u=O>(s) s(anc)t<u=O>(s) fuit s(anc)t<u=O>(s) I[esus] / Iesus s(anc)t(us) fuit s(anc)t<u=O>(s) Iesus fuit Iesus fuit s(anc)t<u=O>(s) / Iesus s(anc)t<u=O>(s) fui s(anc)t<u=O>(s) Iesus fuit fui s(anc)t<u=O>(s) Iesus

10.15581/012.26.004"	textum	DOI:						http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CdA-2018-215_1.jpg;$CdA-2018-215_2.jpg;$CdA-2018-215_3.jpg;$CdA-2018-215_4.jpg;$CdA-2018-215_5.jpg;$CdA-2018-215_6.jpg;$CdA-2018-215_7.jpg;$CdA-2018-215_8.jpg
EDCS-73700334	CAUN-2018-220	Aegyptus	?	271	500	inscriptiones christianae	"Iesus s(anc)t<u=O>(s) fuit Iesus Iesus fuit s(anc)t<u=O>(s) / s(anc)t<u=O>(s) fuit s(anc)t<u=O>(s) fuit Iesus / s(anc)t<u=O>(s) fuit Iesus / Iesus s(anc)t<u=O>(s) fuit Iesus fuit s(anc)t<u=O>(s) Iesus fuit s(anc)t<u=O>(s) / Iesus s(anc)t<u=O>(s) fuit Iesus fui s(anc)t<u=O>(s) Iesus fuit s(anc)t<u=O>(s) Iesus / Iesus s(anc)t<u=O>(s) fuit s(anc)t(us) Iesus fui s(anc)t<u=O>(s) Iesus / Iesus est s(anc)t<u=O>(s) fuit s(anc)t<u=O>(s) Iesus s(anc)t<u=O>(s) fuit / s(anc)t<u=O>(s) fui Iesus fui s(anc)t<u=O>(s) / Iesus fuit s(anc)t(us) fuit Iesus s(anc)t<u=O>(s) / fuit Iesus fuit Iesus fui / Iesus fuit Iesus fui / s(anc)t<u=O>(s) fuit s(anc)t<u=O>(s) fui Iesus s(anc)t<u=O>(s) / Iesus fui Iesus s(anc)t<u=O>(s) fui / Iesus s(anc)t<u=O>(s) fuit fuit s(anc)t<u=O>(s)

10.15581/012.26.004"	textum	DOI:						http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CdA-2018-220_1.jpg;$CdA-2018-220_2.jpg;$CdA-2018-220_3.jpg;$CdA-2018-220_4.jpg;$CdA-2018-220_5.jpg
EDCS-28000911	CIL 03, 06541 = CIL 03, 06632 = MunusLaetitiae-01, p 406	Aegyptus	?			liberti/libertae; milites; nomen singulare; praenomen et nomen; viri	|(Obitus?) Alcimus / Helpidutis f(ilius) / vixi(t) me(nses) XIIX / C(ai) Pinari |(centuria) Paco/ni libertus //	lapis		http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0048233 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0048233				GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$MunusLaetitiae-01-406.jpg
EDCS-28100256	CIL 03, 06635	Aegyptus	?			sigilla impressa; tituli fabricationis; tria nomina; viri	C(aius) Cor(nelius) Urs()	opus figlinae							
EDCS-28100257	CIL 03, 06636,1	Aegyptus	?			sigilla impressa; tituli fabricationis; tria nomina	M() Fe()	opus figlinae							
EDCS-28100258	CIL 03, 06636,2	Aegyptus	?			sigilla impressa; tituli fabricationis; tria nomina; viri	Cn(aei) Atei / Cresti	opus figlinae							
EDCS-31200841	CIL 03, 12079	Aegyptus	?			nomen singulare; sigilla impressa; tituli fabricationis; viri	Vibiani	opus figlinae							
EDCS-31400489	CIL 03, 14148,01	Aegyptus	?			miliaria	A Chaereu m(ilia) XII //	lapis						GR	
EDCS-31400490	CIL 03, 14148,06	Aegyptus	?			nomen singulare; servi/servae; sigilla impressa; tituli fabricationis; viri	Clonis Caesaris	opus figlinae							
EDCS-32500004	CIL 03, 14378a	Aegyptus	?	324	326	Augusti/Augustae; mulieres; tituli honorarii; viri	[Fl(avius)] Val(erius) Constantinus Pius Felix Augustus / cum Flav(ia) Max(ima) Faust[a uxore 3]								
EDCS-12300326	CIL 16, 00122 = AE 1931, 00133 = AE 1937, +00228	Aegyptus	?	166	166	Augusti/Augustae; diplomata militaria; milites; ordo equester; tituli sacri; tria nomina; viri	[Imp(erator) Caes(ar) Marcus Aurelius Antoninus Aug(ustus) Armeniacus pont(ifex) max(imus) trib(unicia) pot(estate) XX imp(erator) III co(n)s(ul) III et Imp(erator) Caes(ar) Lucius Aurelius Verus Aug(ustus) Armeniac(us) Parthicus max(imus) trib(unicia) pot(estate) VI imp(erator) III co(n)s(ul) II proc(onsul) divi Antonini f(ilii) divi Hadriani nepotes divi Traiani Parthici pronepotes divi Nervae abnepotes] / [3 iis] / [qui] militaverunt in classe praet[oria Misenensi] / quae est sub Iulio Crescente pra[ef(ecto) sex et viginti] / stipendi(i)s emeritis dimissis hon[esta missione] / quorum nomina subscripta sunt [ipsis filiisque] / eorum quos susceperint ex mulie[ribus quas] / secum concessa consuetudine [vixisse proba]/verint civitatem Romanam deder[unt et conubi]/um cum iisdem quas tunc secum ha[buissent cum] / est civitas iis data aut si qui tunc non ha[buissent cum iis] / quas postea uxores duxissent dumt[axat singuli] / singulas // [ [Imp(erator) Caes(ar) Ma]rcus Aurelius Antoninus / [Aug(ustus) Armeniacu]s pont(ifex) max(imus) trib(unicia) pot(estate) XX / [imp(erator) III] co(n)s(ul) III et / [Imp(erator) Caes(ar) Luciu]s Aurelius Verus Aug(ustus) Armenia/[c(us) Parthicus] max(imus) trib(unicia) pot(estate) VI imp(erator) III co(n)s(ul) II proc(onsul) / [divi Anton]ini f(ilii) divi Hadriani nepotes / [divi Trai]ani Parthici pronepotes / [divi] Nervae abnepotes / [iis qui mili]taverunt in classe praetoria / [Misenen]si quae est sub Iulio Crescente / [praefecto sex et] viginti stipendi(i)s emeritis / [dimissis] honesta missione quorum / [nomina su]bscripta sunt ipsis filiisque / [eorum quo]s susceperint ex mulieribus quas / [secum con]cessa consuetudine vixisse pro/[baverint] civitatem Romanam dederunt / [et conu]bium cum iisdem quas tunc / [secum hab]uissent cum est civitas iis data aut / [si qui tunc] non habuissent cum iis quas postea / [uxores duxi]ssent dumtaxat singulis sin/[gulas a(nte) d(iem)] II K(alendas) Maias [	aes		http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD025551;1ae1931-43 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD025551					
EDCS-57700061	CdE-1994-351	Aegyptus	?			praenomen et nomen; sigilla impressa; tituli fabricationis; viri	M(ani) Rudi	opus figlinae							http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CdE-1994-351.jpg
EDCS-57700060	CdE-2005-325 = AE 1910, 00068 = AE 2013, +00071	Aegyptus	?			milites; tituli possessionis	Leg(ionis) VI Ferr(atae) F(idelis) C(onstantis) fel(iciter)	opus figlinae		http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD029655;1ae1910-15 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD029655					http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CdE-2005-325.jpg
